"","Lag","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy"
"1",0,0.0426422211641553,0.000758615229685102,0.0290230866086962,0.00188374347080791,0.133217504386992,0.0057536870334435,0.799434739076193,0.635685425946605
"2",1,0.0312270979572904,0.000758615229685102,0.0165475975793117,0.00188374347080791,-0.0100672560395845,0.0057536870334435,0.799440425365513,0.635690866724481
"3",2,0.0241420513283039,0.000758615229685102,0.0156872174109008,0.00188374347080791,-0.0636749023735225,0.0057536870334435,0.799446111742497,0.635696307603875
"4",3,0.00991472430841278,0.000758615229685102,0.00780805408133056,0.00188374347080791,0.0273721022952875,0.0057536870334435,0.799451798207147,0.635701748584789
"5",4,0.00558558412471699,0.000758615229685102,0.00531008496669449,0.00188374347080791,-0.00851020270572954,0.0057536870334435,0.799457484759466,0.635707189667227
"6",5,0.00291525797775849,0.000758615229685102,0.00487100839489574,0.00188374347080791,-0.0102933111968455,0.0057536870334435,0.799463171399455,0.635712630851191
"7",6,0.00322376799127455,0.000758615229685102,0.00356486300848324,0.00188374347080791,0.00765270556642383,0.0057536870334435,0.799442520524609,0.635718072136683
"8",7,0.00387074500156936,0.000758615229685102,0.0040397803367378,0.00188374347080791,0.0082060904895252,0.0057536870334435,0.799421868265139,0.635723513523708
"9",8,0.0042145889034586,0.000758615229685102,0.00415933650639677,0.00188374347080791,0.00037905990901422,0.0057536870334435,0.799401214620924,0.635728955012267
"10",9,0.00367563152341055,0.000758615229685102,0.00392838921761918,0.00188374347080791,-0.00852184607051061,0.0057536870334435,0.799380559591843,0.635686145208062
"11",10,0.00236727964319172,0.000758615229685102,0.00298385932692913,0.00188374347080791,0.00845312923037804,0.0057536870334435,0.799359903177773,0.635691586562505
"12",11,0.00132979972284542,0.000758615229685102,0.00281673837228436,0.00188374347080791,-0.000788734642961571,0.0057536870334435,0.799339245378594,0.635697028018486
"13",12,0.000858151478437152,0.000758615229685102,0.00227431570358716,0.00188374347080791,-0.0045318743502128,0.0057536870334435,0.799344932151614,0.635702469576009
"14",13,0.000922459129838682,0.000758615229685102,0.00218333626486622,0.00188374347080791,0.000146607384408828,0.0057536870334435,0.799350619012325,0.635707911235076
"15",14,0.000743963614722842,0.000758615229685102,0.00169495614431381,0.00188374347080791,-0.000327207312522608,0.0057536870334435,0.79935630596073,0.635713352995691
"16",15,0.00132397408425833,0.000758615229685102,0.00256654794188083,0.00188374347080791,-0.00477380655511044,0.0057536870334435,0.799361992996832,0.635718794857856
"17",16,0.00127714112825505,0.000758615229685102,0.00268970638169241,0.00188374347080791,0.00159517234112462,0.0057536870334435,0.799367680120632,0.635724236821574
"18",17,0.00166900884325893,0.000758615229685102,0.00329500606182642,0.00188374347080791,0.0117783433188909,0.0057536870334435,0.799373367332132,0.635729678886848
"19",18,0.00105688838310702,0.000758615229685102,0.00324448954079526,0.00188374347080791,-0.00583036262648002,0.0057536870334435,0.799352708192851,0.635735121053682
"20",19,0.00112630649967937,0.000758615229685102,0.00303092576929953,0.00188374347080791,0.00377408429149272,0.0057536870334435,0.799332047668139,0.635740563322078
"21",20,0.000948794416293142,0.000758615229685102,0.0028473675209606,0.00188374347080791,-0.004373980593068,0.0057536870334435,0.799268145109251,0.635746005692038
"22",21,0.000856660426746592,0.000758615229685102,0.00295203489660523,0.00188374347080791,-0.0121608031944735,0.0057536870334435,0.799247482450829,0.635751448163567
"23",22,0.000940244196551365,0.000758615229685102,0.00277473984711873,0.00188374347080791,0.0107042452657174,0.0057536870334435,0.799226818406704,0.635756890736666
"24",23,0.00102614343761886,0.000758615229685102,0.00275330757161574,0.00188374347080791,0.00846901397589522,0.0057536870334435,0.799206152976754,0.635762333411339
"25",24,0.00102286466127621,0.000758615229685102,0.0027331553685741,0.00188374347080791,-0.00871011593634964,0.0057536870334435,0.799185486160858,0.635767776187589
"26",25,0.000946599046719676,0.000758615229685102,0.00226037857538253,0.00188374347080791,-0.00118491600649817,0.0057536870334435,0.799191173042973,0.635724958023578
"27",26,0.00122520922291991,0.000758615229685102,0.00233988630381132,0.00188374347080791,-7.02791159240915e-06,0.0057536870334435,0.799196860012804,0.635730400665664
"28",27,0.000963127146388576,0.000758615229685102,0.0021416733458901,0.00188374347080791,0.00456724267138521,0.0057536870334435,0.799202547070351,0.635735843409331
"29",28,0.00087954911134025,0.000758615229685102,0.00178859121294983,0.00188374347080791,-0.00400069776157048,0.0057536870334435,0.799208234215616,0.635741286254581
"30",29,0.00114210684608795,0.000758615229685102,0.00209784477206099,0.00188374347080791,-0.00176704112684913,0.0057536870334435,0.799213921448603,0.635746729201417
"31",30,0.00142435216945036,0.000758615229685102,0.00240698294840502,0.00188374347080791,0.00984804864655294,0.0057536870334435,0.799219608769312,0.635752172249843
"32",31,0.00158538400682073,0.000758615229685102,0.00262617292765444,0.00188374347080791,-0.00541340160260122,0.0057536870334435,0.799225296177746,0.635757615399861
"33",32,0.0015738448189424,0.000758615229685102,0.00274069297537793,0.00188374347080791,-0.00518126928886663,0.0057536870334435,0.799230983673907,0.635714790995059
"34",33,0.00134959108668142,0.000758615229685102,0.00242013327824742,0.00188374347080791,0.00429643542663949,0.0057536870334435,0.799236671257796,0.63572023401086
"35",34,0.00116567106408683,0.000758615229685102,0.00250852760235531,0.00188374347080791,-0.00561851251062661,0.0057536870334435,0.799242358929416,0.635725677128256
"36",35,0.00137609795794669,0.000758615229685102,0.00309956307666193,0.00188374347080791,0.00461244187297032,0.0057536870334435,0.799248046688769,0.635682847424206
"37",36,0.00122589342582491,0.000758615229685102,0.00294406306580663,0.00188374347080791,0.0070146383527362,0.0057536870334435,0.799253734535857,0.63568829040733
"38",37,0.00142027540174228,0.000758615229685102,0.00298679114851352,0.00188374347080791,-0.00436317569225027,0.0057536870334435,0.799259422470681,0.635693733492053
"39",38,0.00132141198793723,0.000758615229685102,0.00313376643890728,0.00188374347080791,-0.00592060521971316,0.0057536870334435,0.799265110493244,0.635650898487312
"40",39,0.00156173879153587,0.000758615229685102,0.00282089792361262,0.00188374347080791,0.002383648523853,0.0057536870334435,0.799270798603548,0.635656341437706
"41",40,0.00192893266416405,0.000758615229685102,0.00306891119478792,0.00188374347080791,0.00441996946739532,0.0057536870334435,0.799276486801594,0.635661784489703
"42",41,0.00249763244460222,0.000758615229685102,0.00313959148561316,0.00188374347080791,-0.00476355233637497,0.0057536870334435,0.799282175087386,0.635667227643306
"43",42,0.00283186929486456,0.000758615229685102,0.00355791528897975,0.00188374347080791,0.000530378077790106,0.0057536870334435,0.799261507012344,0.635672670898518
"44",43,0.00329042665438095,0.000758615229685102,0.00407013701804315,0.00188374347080791,0.00968235026910932,0.0057536870334435,0.799240837550892,0.635678114255342
"45",44,0.00360498271340437,0.000758615229685102,0.00371635914875523,0.00188374347080791,-0.0119711781373267,0.0057536870334435,0.799220166702907,0.635683557713781
"46",45,0.00329970327392703,0.000758615229685102,0.00348684373108354,0.00188374347080791,-0.00599481391003078,0.0057536870334435,0.799199494468268,0.635689001273838
"47",46,0.00332874049140575,0.000758615229685102,0.00326900174915234,0.00188374347080791,0.0162623493660444,0.0057536870334435,0.799178820846852,0.635635847972886
"48",47,0.00254485057681952,0.000758615229685102,0.00282687005085736,0.00188374347080791,-0.00845066975584164,0.0057536870334435,0.799184509257723,0.63556221240866
"49",48,0.00185477169083281,0.000758615229685102,0.00308265477338199,0.00188374347080791,0.000281024797888218,0.0057536870334435,0.799190197756358,0.635471242901022
"50",49,0.00122493156049219,0.000758615229685102,0.00255261495731296,0.00188374347080791,0.00619349541590734,0.0057536870334435,0.799195886342757,0.635418078150429
"51",50,0.000694148067170497,0.000758615229685102,0.00193207126397987,0.00188374347080791,-0.00325909353197489,0.0057536870334435,0.799201575016925,0.635364904548158
"52",51,0.000905979607711549,0.000758615229685102,0.00236776265789862,0.00188374347080791,-0.00140805889975954,0.0057536870334435,0.799207263778862,0.635370345836131
"53",52,0.000879374448396808,0.000758615229685102,0.00240457583045761,0.00188374347080791,-0.00563761661494548,0.0057536870334435,0.79921295262857,0.635375787225691
"54",53,0.00109808494043784,0.000758615229685102,0.00223558978827909,0.00188374347080791,0.00882433945069978,0.0057536870334435,0.799218641566052,0.635381228716842
"55",54,0.000824085840873678,0.000758615229685102,0.00200379699949305,0.00188374347080791,0.0019583485522235,0.0057536870334435,0.79922433059131,0.635386670309585
"56",55,0.00109234115402668,0.000758615229685102,0.00261554286005761,0.00188374347080791,-0.0103280231270106,0.0057536870334435,0.799230019704345,0.635392112003923
"57",56,0.00120149182359208,0.000758615229685102,0.00313698475513613,0.00188374347080791,-0.00190817237100906,0.0057536870334435,0.79923570890516,0.635397553799861
"58",57,0.00119993146958786,0.000758615229685102,0.00286828047682453,0.00188374347080791,0.00691744721790753,0.0057536870334435,0.799241398193756,0.6354029956974
"59",58,0.00138904465057288,0.000758615229685102,0.00272105165494785,0.00188374347080791,0.00963838048383981,0.0057536870334435,0.799247087570136,0.635408437696543
"60",59,0.000792388512990794,0.000758615229685102,0.00228929627441277,0.00188374347080791,-0.0110882626467535,0.0057536870334435,0.799226412651147,0.635413879797294
"61",60,0.0011199292375339,0.000758615229685102,0.00251723898889633,0.00188374347080791,0.00207635790240313,0.0057536870334435,0.799205736344984,0.635419321999655
"62",61,0.000922322444501855,0.000758615229685102,0.00223408484562371,0.00188374347080791,-0.000488254063301877,0.0057536870334435,0.799102412641596,0.635424764303629
"63",62,0.000984677499760833,0.000758615229685102,0.00193606528674306,0.00188374347080791,-0.00482578937729454,0.0057536870334435,0.799081733771289,0.63543020670922
"64",63,0.00125532224970915,0.000758615229685102,0.0019073647358725,0.00188374347080791,0.00938815882687721,0.0057536870334435,0.799061053513524,0.63543564921643
"65",64,0.00106155458020529,0.000758615229685102,0.00194643036727959,0.00188374347080791,-0.00292453425427137,0.0057536870334435,0.799066742117021,0.635441091825262
"66",65,0.000911440018627863,0.000758615229685102,0.00198609069641353,0.00188374347080791,-0.0105165712211236,0.0057536870334435,0.7990724308083,0.635446534535719
"67",66,0.00109904435068353,0.000758615229685102,0.00207685351840792,0.00188374347080791,0.0141761964497949,0.0057536870334435,0.799078119587364,0.635451977347804
"68",67,0.000938623151321538,0.000758615229685102,0.00185499321012372,0.00188374347080791,-0.000772482459538145,0.0057536870334435,0.799057437964198,0.63545742026152
"69",68,0.000814398014719719,0.000758615229685102,0.00176275468311049,0.00188374347080791,-0.0061023866582201,0.0057536870334435,0.799036754953292,0.63546286327687
"70",69,0.000769385244949294,0.000758615229685102,0.00192643565134798,0.00188374347080791,-0.00404199535751086,0.0057536870334435,0.799016070554523,0.635409674547481
"71",70,0.0010898499244727,0.000758615229685102,0.00228113255334783,0.00188374347080791,0.00682646126206814,0.0057536870334435,0.798995384767769,0.635366822941438
"72",71,0.0011490920197228,0.000758615229685102,0.00216009735810907,0.00188374347080791,0.00357771014394734,0.0057536870334435,0.798974697592908,0.635297984304222
"73",72,0.00143674222696943,0.000758615229685102,0.00247326405470472,0.00188374347080791,-0.00387557512382451,0.0057536870334435,0.798980386496624,0.635303426318137
