"","Lag","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy"
"1",0,0.0342572066158464,0.0402995797920525,0.222898867749157,0.281687840948756,0.0420321933386254,0.0387818595882441,3.2529208722875,2.77044719401254
"2",1,0.0281722456861875,0.0402995797920525,0.234758153394493,0.281687840948756,0.0407634980889415,0.0387818595882441,3.25261104893643,2.76993701791406
"3",2,0.0323134862842211,0.0402995797920525,0.229586216368071,0.281687840948756,0.0400320419016357,0.0387818595882441,3.25233235410666,2.77027645817893
"4",3,0.0359495991127492,0.0402995797920525,0.229727475979189,0.281687840948756,0.0404618467607704,0.0387818595882441,3.25201733445729,2.76911281402597
"5",4,0.0282985602542984,0.0402995797920525,0.236145536486783,0.281687840948756,0.0439898584341198,0.0387818595882441,3.25173369437036,2.7692263668736
"6",5,0.039534364525406,0.0402995797920525,0.244753580463669,0.281687840948756,0.0422482608947415,0.0387818595882441,3.25144500107871,2.76954985865889
"7",6,0.0281281203146131,0.0402995797920525,0.225118069297494,0.281687840948756,0.0399226655054243,0.0387818595882441,3.25115121048616,2.76837270554946
"8",7,0.0367219911246659,0.0402995797920525,0.232225040256495,0.281687840948756,0.0407725181947999,0.0387818595882441,3.25085227788026,2.76869523540555
"9",8,0.0320673735070782,0.0402995797920525,0.232890112382766,0.281687840948756,0.0426648551400837,0.0387818595882441,3.25054815791922,2.76903570640803
"10",9,0.0289617178993318,0.0402995797920525,0.222183151097708,0.281687840948756,0.041624254549311,0.0387818595882441,3.25023880461855,2.76852064337938
"11",10,0.029626597114051,0.0402995797920525,0.218548779316702,0.281687840948756,0.0426631029744663,0.0387818595882441,3.2499241713372,2.76639106897006
"12",11,0.0306626435215875,0.0402995797920525,0.216287144479596,0.281687840948756,0.0423813032584128,0.0387818595882441,3.24960421076344,2.76641847253697
"13",12,0.0324606875082827,0.0402995797920525,0.221298501406677,0.281687840948756,0.0437560770613129,0.0387818595882441,3.24927887490019,2.76589733237162
"14",13,0.0272661545439998,0.0402995797920525,0.218435835480571,0.281687840948756,0.0435527338294757,0.0387818595882441,3.24905023877718,2.76528951469171
"15",14,0.0331083490399866,0.0402995797920525,0.238849428065709,0.281687840948756,0.0429460846731677,0.0387818595882441,3.2487195630764,2.76561259269599
"16",15,0.0285986549325807,0.0402995797920525,0.224687665912425,0.281687840948756,0.0471359529126533,0.0387818595882441,3.24848636302388,2.76572690419488
"17",16,0.0283943955878678,0.0402995797920525,0.230725962833345,0.281687840948756,0.0415062466307917,0.0387818595882441,3.2481502910164,2.76604966285879
"18",17,0.0330603299845684,0.0402995797920525,0.232083886568631,0.281687840948756,0.0426282401049635,0.0387818595882441,3.24791248182293,2.76637151097978
"19",18,0.0258176661510605,0.0402995797920525,0.219061144152539,0.281687840948756,0.0432837617480303,0.0387818595882441,3.24766994483646,2.76648534477274
"20",19,0.0286662996349376,0.0402995797920525,0.237857153546884,0.281687840948756,0.0423023821073873,0.0387818595882441,3.24742264047744,2.76682906667619
"21",20,0.0298494154885764,0.0402995797920525,0.234573774956166,0.281687840948756,0.0433133172650505,0.0387818595882441,3.24708125835041,2.7668577172094
"22",21,0.0280487784517414,0.0402995797920525,0.230531675815991,0.281687840948756,0.0440771401110787,0.0387818595882441,3.24682921502634,2.76718048772051
"23",22,0.0252777695053021,0.0402995797920525,0.234616065078486,0.281687840948756,0.0416961451996685,0.0387818595882441,3.24657232140196,2.76729428932215
"24",23,0.0258102137034681,0.0402995797920525,0.240483419270278,0.281687840948756,0.0429518678252986,0.0387818595882441,3.2463105362807,2.76761673059112
"25",24,0.0296988489076941,0.0402995797920525,0.254255826601295,0.281687840948756,0.0415518174298693,0.0387818595882441,3.2459637581156,2.81635201907829
"26",25,0.0256288053013902,0.0402995797920525,0.258669684355571,0.281687840948756,0.0419036861474164,0.0387818595882441,3.24569709900955,2.81670037888813
"27",26,0.0248448938519248,0.0402995797920525,0.259853687170532,0.281687840948756,0.0443165539358833,0.0387818595882441,3.24542546206989,2.81681467697551
"28",27,0.0245711788435017,0.0402995797920525,0.263353303372684,0.281687840948756,0.0442399621420194,0.0387818595882441,3.24514880438296,2.81712440587428
"29",28,0.0252939526523415,0.0402995797920525,0.256471961341076,0.281687840948756,0.0457879869800994,0.0387818595882441,3.24486708244754,2.81743310604023
"30",29,0.0222931679004255,0.0402995797920525,0.266457377790342,0.281687840948756,0.045230619527178,0.0387818595882441,3.24458025216268,2.81748605406176
"31",30,0.0252872887778208,0.0402995797920525,0.271437871842856,0.281687840948756,0.0424583078359675,0.0387818595882441,3.24428826881524,2.8177942751677
"32",31,0.0384868540786254,0.0402995797920525,0.27993388125032,0.281687840948756,0.0405985658322623,0.0387818595882441,3.243991087067,2.81746637459398
"33",32,0.0324772391511639,0.0402995797920525,0.268250935898465,0.281687840948756,0.043989458431833,0.0387818595882441,3.24368866094148,2.81622682011082
"34",33,0.0309023923514866,0.0402995797920525,0.284884740252478,0.281687840948756,0.043277690746418,0.0387818595882441,3.24338094381035,2.81627830733735
"35",34,0.0362522742725808,0.0402995797920525,0.27176535606033,0.281687840948756,0.0424612489290747,0.0387818595882441,3.24306788837943,2.81658630636251
"36",35,0.0323886275500591,0.0402995797920525,0.269788054837704,0.281687840948756,0.0427753215051984,0.0387818595882441,3.2427494466743,2.81570053016099
"37",36,0.0318905692299394,0.0402995797920525,0.270492726668955,0.281687840948756,0.0418503710387116,0.0387818595882441,3.2424255700255,2.81581638715576
"38",37,0.0292049312908782,0.0402995797920525,0.257850698881512,0.281687840948756,0.0448823589635746,0.0387818595882441,3.24209620905323,2.81616945670914
"39",38,0.0265676971603721,0.0402995797920525,0.261663535126189,0.281687840948756,0.0416120070128684,0.0387818595882441,3.24176131365171,2.81583804475539
"40",39,0.0296610590826294,0.0402995797920525,0.265672030476606,0.281687840948756,0.0392032839064678,0.0387818595882441,3.24158225703653,2.81550251137657
"41",40,0.0281275544126611,0.0402995797920525,0.258165622875485,0.281687840948756,0.0403117213728222,0.0387818595882441,3.24139884737092,2.81561774661661
"42",41,0.0263338529845196,0.0402995797920525,0.260528392795999,0.281687840948756,0.0406644962616643,0.0387818595882441,3.24105858583716,2.81592740043351
