"","Lag","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy"
"1",0,0.187203335394848,0.00196830358581851,0.23490709463697,0.0142961555113766,0.479217697482653,0.00816067759221827,2.59748671680738,2.446493082645
"2",1,0.143472690472973,0.00196830358581851,0.154901568170481,0.0142961555113766,0.425759043561939,0.00816067759221827,2.59750455510412,2.44648755347803
"3",2,0.00959468383589712,0.00196830358581851,0.0369765586832447,0.0142961555113766,-0.0361310148346044,0.00816067759221827,2.59752017065812,2.44648201935801
"4",3,0.0392510297512478,0.00196830358581851,0.0604462704455946,0.0142961555113766,-0.220325705925221,0.00816067759221827,2.59753800920744,2.44647648028375
"5",4,0.0252288857130782,0.00196830358581851,0.0453569532845526,0.0142961555113766,-0.163711718496936,0.00816067759221827,2.59755362469829,2.44649147402585
"6",5,0.00617554985069368,0.00196830358581851,0.0307522092332935,0.0142961555113766,-0.0496275259403655,0.00816067759221827,2.59756923843169,2.44647628671836
"7",6,0.00915686813184546,0.00196830358581851,0.0354350145714601,0.0142961555113766,0.0489324728661794,0.00816067759221827,2.59758707892746,2.44649630505305
"8",7,0.00656838796008952,0.00196830358581851,0.0302935247021558,0.0142961555113766,0.03795359488369,0.00816067759221827,2.59760491798143,2.44651632254143
"9",8,0.00595939460956174,0.00196830358581851,0.0280088102666127,0.0142961555113766,0.016966186583403,0.00816067759221827,2.59760495878362,2.44651078243311
"10",9,0.00729822897966681,0.00196830358581851,0.0322711156841349,0.0142961555113766,-0.0072441608733779,0.00816067759221827,2.5976005111094,2.44637461445717
"11",10,0.0042043470235793,0.00196830358581851,0.0292490319947749,0.0142961555113766,-0.022622184447101,0.00816067759221827,2.59761612887641,2.44635941947603
"12",11,0.00690997455190878,0.00196830358581851,0.0303029659370138,0.0142961555113766,0.00532950645156134,0.00816067759221827,2.59761616730129,2.44634421732476
"13",12,0.00713476548831249,0.00196830358581851,0.0316489622873179,0.0142961555113766,0.0344298160871863,0.00816067759221827,2.59763401043162,2.44633867037144
"14",13,0.00532959123431098,0.00196830358581851,0.028777191132809,0.0142961555113766,0.0121230582878239,0.00816067759221827,2.59764962939204,2.4463586894661
"15",14,0.00724956713699942,0.00196830358581851,0.032771831419006,0.0142961555113766,-0.0381562209911901,0.00816067759221827,2.59766524659401,2.44637368960439
"16",15,0.00533351358989798,0.00196830358581851,0.0321805747439416,0.0142961555113766,-0.0232484525686274,0.00816067759221827,2.59768086203711,2.44631969510254
"17",16,0.00542242254101932,0.00196830358581851,0.0303336127674037,0.0142961555113766,0.00486877092900218,0.00816067759221827,2.59769870880952,2.44630448716887
"18",17,0.00604354756431214,0.00196830358581851,0.0298898969571582,0.0142961555113766,0.0275678510677816,0.00816067759221827,2.59769874923017,2.44625604374463
"19",18,0.00521926374338388,0.00196830358581851,0.0298349347066846,0.0142961555113766,-0.00699039787964133,0.00816067759221827,2.59771659587213,2.44625049347954
"20",19,0.00499114421671276,0.00196830358581851,0.0300031678760284,0.0142961555113766,-0.0159755462540305,0.00816067759221827,2.59773221420316,2.44615527277625
"21",20,0.00633609739931451,0.00196830358581851,0.0312755350592742,0.0142961555113766,0.016306212771174,0.00816067759221827,2.59774783077461,2.44617027224465
"22",21,0.00637407546613655,0.00196830358581851,0.0321067910769619,0.0142961555113766,0.0384885543324943,0.00816067759221827,2.59776344558604,2.4460775985619
"23",22,0.00621378741130041,0.00196830358581851,0.0294421046965923,0.0142961555113766,-0.00385044157655144,0.00816067759221827,2.59778129587094,2.44607204129234
"24",23,0.00821325915609972,0.00196830358581851,0.0304191708629435,0.0142961555113766,-0.0618659118286136,0.00816067759221827,2.59779914471286,2.44606647906102
"25",24,0.00578773724301662,0.00196830358581851,0.0312204037340598,0.0142961555113766,-0.0267883204609713,0.00816067759221827,2.59781476115467,2.44605126158729
"26",25,0.00804652784918414,0.00196830358581851,0.0348821016295116,0.0142961555113766,0.0677045258468111,0.00816067759221827,2.5977814862601,2.44606626158934
"27",26,0.00629968236672163,0.00196830358581851,0.0273328331418385,0.0142961555113766,0.0271411130237086,0.00816067759221827,2.5977993358474,2.44608126008614
"28",27,0.00686519815944653,0.00196830358581851,0.0312493632548092,0.0142961555113766,-0.0433626376826912,0.00816067759221827,2.59775773427229,2.44609625707731
"29",28,0.0053076659806095,0.00196830358581851,0.0318882751789946,0.0142961555113766,-0.0220046227988691,0.00816067759221827,2.59771611445624,2.44611628797909
"30",29,0.00498866904607631,0.00196830358581851,0.0322555396815636,0.0142961555113766,-0.0119811686556563,0.00816067759221827,2.59768282385549,2.44613128519847
"31",30,0.00629373737517014,0.00196830358581851,0.0316522547984421,0.0142961555113766,-0.0023098767128294,0.00816067759221827,2.59769844157526,2.44612572401279
"32",31,0.00586451511289532,0.00196830358581851,0.0290533483223507,0.0142961555113766,0.0474312159027606,0.00816067759221827,2.59765680277131,2.44614072083075
"33",32,0.00681661232228681,0.00196830358581851,0.0311380829388508,0.0142961555113766,0.0430505132910972,0.00816067759221827,2.5976568499905,2.44604540860679
"34",33,0.00484812167746007,0.00196830358581851,0.0299200026348885,0.0142961555113766,-0.0189579660549247,0.00816067759221827,2.597656892808,2.44606040281542
"35",34,0.00569386624774992,0.00196830358581851,0.0300321820453302,0.0142961555113766,-0.0209186797607888,0.00816067759221827,2.59767251151568,2.44605483726641
"36",35,0.00613995372711873,0.00196830358581851,0.0310529502887684,0.0142961555113766,0.00835145592565046,0.00816067759221827,2.59766807936219,2.44604926675141
"37",36,0.00551091225145051,0.00196830358581851,0.0300368122911614,0.0142961555113766,0.00743694532507478,0.00816067759221827,2.59768369745651,2.44606930471798
"38",37,0.00740717865661988,0.00196830358581851,0.0337108869867642,0.0142961555113766,-0.021327148004094,0.00816067759221827,2.59765039298567,2.44608430136413
"39",38,0.0084510394970474,0.00196830358581851,0.0332937064338079,0.0142961555113766,-0.0323667379302346,0.00816067759221827,2.59765043473654,2.44610434021951
"40",39,0.00406770983908267,0.00196830358581851,0.0268840391606453,0.0142961555113766,-0.0149936451826892,0.00816067759221827,2.59764599910797,2.44612437822858
"41",40,0.00598832236805347,0.00196830358581851,0.0286773384901444,0.0142961555113766,0.00959252024070722,0.00816067759221827,2.59766386053728,2.44613937683763
"42",41,0.00517899295864233,0.00196830358581851,0.0280273959355126,0.0142961555113766,0.0338401844745558,0.00816067759221827,2.59763054228239,2.4461543739392
"43",42,0.00935758328047154,0.00196830358581851,0.0299904505078503,0.0142961555113766,0.0211601516975018,0.00816067759221827,2.59764840276109,2.44614880545924
"44",43,0.00425858607779794,0.00196830358581851,0.0261714112108455,0.0142961555113766,0.0103069158395604,0.00816067759221827,2.59760674382067,2.44610033127174
