"","Lag","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy"
"1",0,0.00643222254801934,0.000483357958844706,0.00118364741273114,0.0036731462254749,0.0553942273961264,0.00401149670876493,0.672691192549715,2.60293821472639
"2",1,0.00633925320080442,0.000483357958844706,0.00109170426465077,0.0036731462254749,0.0544883481362916,0.00401149670876493,0.672694167293915,2.60293748841101
"3",2,0.0063285253330978,0.000483357958844706,0.0010852273940043,0.0036731462254749,0.053589315661876,0.00401149670876493,0.672697142066924,2.6029367618159
"4",3,0.00629498683495644,0.000483357958844706,0.00113777340029175,0.0036731462254749,0.0526626829490538,0.00401149670876493,0.672700116868743,2.60294086483918
"5",4,0.00631567173289982,0.000483357958844706,0.00114234230178045,0.0036731462254749,0.0517813987937636,0.00401149670876493,0.672703091699372,2.60294496777902
"6",5,0.00624036463148725,0.000483357958844706,0.00116286687211753,0.0036731462254749,0.0508991929210382,0.00401149670876493,0.672706066558811,2.60294907063543
"7",6,0.00625935537364786,0.000483357958844706,0.00116165625824927,0.0036731462254749,0.050029376575903,0.00401149670876493,0.672709041447061,2.60295317340839
"8",7,0.00623989338472786,0.000483357958844706,0.00108874771452294,0.0036731462254749,0.0491617864622628,0.00401149670876493,0.672712016364123,2.6029572760979
"9",8,0.00621475185824405,0.000483357958844706,0.00102398867294262,0.0036731462254749,0.0482733277236778,0.00401149670876493,0.672714991309996,2.60296137870395
"10",9,0.00618691520345971,0.000483357958844706,0.000985547988625157,0.0036731462254749,0.0473706850666643,0.00401149670876493,0.672717966284682,2.60296548122655
"11",10,0.00615255431215322,0.000483357958844706,0.00103889784486499,0.0036731462254749,0.0464120298382452,0.00401149670876493,0.67272094128818,2.60296958366567
"12",11,0.00614290644927706,0.000483357958844706,0.000968999621944633,0.0036731462254749,0.0454187662465397,0.00401149670876493,0.672723916320491,2.60297368602133
"13",12,0.00610019433695586,0.000483357958844706,0.00100508439302827,0.0036731462254749,0.0443742095338992,0.00401149670876493,0.672726891381616,2.60297778829351
"14",13,0.00603823940519987,0.000483357958844706,0.00102210549936732,0.0036731462254749,0.0432661632006789,0.00401149670876493,0.672729866471555,2.60298189048222
"15",14,0.00595257499924262,0.000483357958844706,0.0010004639112986,0.0036731462254749,0.0421018774806373,0.00401149670876493,0.672732841590308,2.60296474281912
"16",15,0.00591125145239335,0.000483357958844706,0.000970724018751756,0.0036731462254749,0.0408715255487712,0.00401149670876493,0.672735816737876,2.60296884489713
"17",16,0.00582939666967919,0.000483357958844706,0.000930356686893674,0.0036731462254749,0.0396042115570431,0.00401149670876493,0.672738791914259,2.6029516947673
"18",17,0.00574346251561408,0.000483357958844706,0.000959876287011774,0.0036731462254749,0.0382991275023176,0.00401149670876493,0.672741767119458,2.60293454219727
"19",18,0.00567542824860512,0.000483357958844706,0.000979803525363643,0.0036731462254749,0.0369509154566778,0.00401149670876493,0.672744742353472,2.60291738718636
"20",19,0.00563677207831725,0.000483357958844706,0.00104913687423958,0.0036731462254749,0.0355733656725271,0.00401149670876493,0.672747717616304,2.6029214890992
"21",20,0.00557903005879679,0.000483357958844706,0.00107262538166175,0.0036731462254749,0.034144019441282,0.00401149670876493,0.672750692907952,2.60292559092853
"22",21,0.00545657307219249,0.000483357958844706,0.00100562211858968,0.0036731462254749,0.0327010186233098,0.00401149670876493,0.672753668228418,2.60290843342156
"23",22,0.00534514308117551,0.000483357958844706,0.000969217170131209,0.0036731462254749,0.0312336430506949,0.00401149670876493,0.672756643577702,2.60291253514014
"24",23,0.00527966489703768,0.000483357958844706,0.000999440895034009,0.0036731462254749,0.0297206466979855,0.00401149670876493,0.672759618955803,2.60291663677521
"25",24,0.00516317146026335,0.000483357958844706,0.000993763476881959,0.0036731462254749,0.0282061204828678,0.00401149670876493,0.672762594362724,2.60292073832676
"26",25,0.00509877907607326,0.000483357958844706,0.00100961251262,0.0036731462254749,0.0266585791140576,0.00401149670876493,0.672765569798464,2.60292483979479
"27",26,0.00508578381824831,0.000483357958844706,0.00106182667711741,0.0036731462254749,0.0251205476299369,0.00401149670876493,0.672768545263023,2.60292894117931
"28",27,0.00501744113131375,0.000483357958844706,0.000978789296892657,0.0036731462254749,0.0235568733824728,0.00401149670876493,0.672771520756402,2.60293304248029
"29",28,0.00498677059117414,0.000483357958844706,0.000904299901741457,0.0036731462254749,0.0219874934253468,0.00401149670876493,0.672774496278602,2.60293231668441
"30",29,0.0049015198741249,0.000483357958844706,0.000928142452961023,0.0036731462254749,0.0204036911547873,0.00401149670876493,0.672777471829622,2.60293159060874
"31",30,0.00480544973023544,0.000483357958844706,0.000870315428401103,0.0036731462254749,0.0188628800619515,0.00401149670876493,0.672780447409464,2.60293086425326
"32",31,0.00468387331232911,0.000483357958844706,0.000962925945202642,0.0036731462254749,0.0173182738338143,0.00401149670876493,0.672783423018127,2.60293013761796
"33",32,0.00460872019685654,0.000483357958844706,0.00102122039326691,0.0036731462254749,0.0158068839157737,0.00401149670876493,0.672786398655613,2.60292941070282
"34",33,0.00454597544594693,0.000483357958844706,0.00103795616077296,0.0036731462254749,0.0142968842397267,0.00401149670876493,0.672789374321921,2.60292868350782
"35",34,0.00443650784903715,0.000483357958844706,0.000987055382081437,0.0036731462254749,0.0128007775864747,0.00401149670876493,0.672792350017052,2.60292795603294
"36",35,0.00437197653863919,0.000483357958844706,0.00100339928650506,0.0036731462254749,0.0113365852671458,0.00401149670876493,0.672795325741006,2.60292722827818
"37",36,0.00435435139862328,0.000483357958844706,0.00100783608287536,0.0036731462254749,0.00985773195334772,0.00401149670876493,0.672798301493785,2.60292650024351
"38",37,0.00432124129041656,0.000483357958844706,0.000969199179093216,0.0036731462254749,0.00839990252092856,0.00401149670876493,0.672801277275387,2.60292577192891
"39",38,0.00430604754241459,0.000483357958844706,0.00094740966614637,0.0036731462254749,0.0069794198543006,0.00401149670876493,0.672804253085815,2.60292504333438
"40",39,0.00431139664407176,0.000483357958844706,0.000969197675941391,0.0036731462254749,0.00558320444409126,0.00401149670876493,0.672807228925068,2.60292431445988
"41",40,0.0042412096869513,0.000483357958844706,0.00100901551334109,0.0036731462254749,0.00422310803005557,0.00401149670876493,0.672810204793146,2.60292358530541
"42",41,0.00415636301268307,0.000483357958844706,0.00101522024918177,0.0036731462254749,0.00290337572810181,0.00401149670876493,0.67281318069005,2.60292285587095
"43",42,0.00409732789723849,0.000483357958844706,0.000943996777955647,0.0036731462254749,0.00161010744741148,0.00401149670876493,0.67281615661578,2.60292212615648
"44",43,0.00405968149202485,0.000483357958844706,0.00100917936394884,0.0036731462254749,0.000345687964215616,0.00401149670876493,0.672819132570338,2.60292139616198
"45",44,0.00402184766750713,0.000483357958844706,0.000947270495574415,0.0036731462254749,-0.000851385191657781,0.00401149670876493,0.672822108553723,2.60292066588744
"46",45,0.00404206802904294,0.000483357958844706,0.000963134095646634,0.0036731462254749,-0.0020066362436951,0.00401149670876493,0.672825084565935,2.60291993533284
"47",46,0.00400257308465468,0.000483357958844706,0.00094542841718992,0.0036731462254749,-0.00309567105378748,0.00401149670876493,0.672828060606976,2.60291920449817
"48",47,0.00396915870634729,0.000483357958844706,0.000973470553336853,0.0036731462254749,-0.00413402091561997,0.00401149670876493,0.672831036676846,2.6029184733834
"49",48,0.00394569487585317,0.000483357958844706,0.000986296966650091,0.0036731462254749,-0.00512555480413655,0.00401149670876493,0.672834012775544,2.60292257595558
"50",49,0.00398136162942775,0.000483357958844706,0.00103156535190196,0.0036731462254749,-0.00605995953591861,0.00401149670876493,0.672836988903072,2.60292667844423
"51",50,0.00402160361993342,0.000483357958844706,0.00102230194830977,0.0036731462254749,-0.00697292187859202,0.00401149670876493,0.67283996505943,2.60293078084934
"52",51,0.00399783382089502,0.000483357958844706,0.0010188708233887,0.0036731462254749,-0.00785190672110521,0.00401149670876493,0.672842941244618,2.60293488317092
"53",52,0.00393862035733861,0.000483357958844706,0.00100010158393138,0.0036731462254749,-0.0086989216263119,0.00401149670876493,0.672845917458637,2.60293898540896
"54",53,0.00397634990436435,0.000483357958844706,0.0010665116789732,0.0036731462254749,-0.00952236054634341,0.00401149670876493,0.672848893701487,2.60294308756346
"55",54,0.00402477050254779,0.000483357958844706,0.00105279698258487,0.0036731462254749,-0.0103231976648169,0.00401149670876493,0.672851869973169,2.6029471896344
"56",55,0.00406835728219601,0.000483357958844706,0.00107678506406073,0.0036731462254749,-0.0111005061860885,0.00401149670876493,0.672854846273682,2.60295129162178
"57",56,0.00412293474420489,0.000483357958844706,0.00101386689992333,0.0036731462254749,-0.0118142969549541,0.00401149670876493,0.672857822603029,2.6029553935256
"58",57,0.00415064509808616,0.000483357958844706,0.000990472847552937,0.0036731462254749,-0.0125118085879478,0.00401149670876493,0.672860798961208,2.60295949534586
"59",58,0.00415683208432238,0.000483357958844706,0.000961957788264467,0.0036731462254749,-0.0131381779288427,0.00401149670876493,0.672863775348221,2.60296359708254
"60",59,0.00417758796176049,0.000483357958844706,0.00107377676487719,0.0036731462254749,-0.0137317338812772,0.00401149670876493,0.672866751764067,2.60296769873565
"61",60,0.00419525214387306,0.000483357958844706,0.0010546786019594,0.0036731462254749,-0.0142853603559792,0.00401149670876493,0.672869728208748,2.60297180030517
"62",61,0.00424439619102346,0.000483357958844706,0.00105441631923275,0.0036731462254749,-0.0147483593099596,0.00401149670876493,0.672872704682263,2.60297590179111
"63",62,0.00425984254545808,0.000483357958844706,0.00102269915394304,0.0036731462254749,-0.015186246367996,0.00401149670876493,0.672875681184613,2.60298000319346
"64",63,0.00429838484470935,0.000483357958844706,0.00109322334848461,0.0036731462254749,-0.0155606376895755,0.00401149670876493,0.672878657715799,2.6029841045122
"65",64,0.00431411783405089,0.000483357958844706,0.00104899127401081,0.0036731462254749,-0.0159115775019957,0.00401149670876493,0.672881634275821,2.60298820574735
"66",65,0.00431265946844439,0.000483357958844706,0.00099757765046915,0.0036731462254749,-0.0162202553632012,0.00401149670876493,0.672884610864679,2.60299230689889
"67",66,0.0043229964267133,0.000483357958844706,0.00102705410295423,0.0036731462254749,-0.0164948410209434,0.00401149670876493,0.672887587482374,2.60299640796682
"68",67,0.00438303944902962,0.000483357958844706,0.000992118655322116,0.0036731462254749,-0.0167381099962916,0.00401149670876493,0.672890564128906,2.60300050895113
"69",68,0.00455885268365819,0.000483357958844706,0.000998640200982059,0.0036731462254749,-0.0169621669710256,0.00401149670876493,0.672893540804276,2.60300460985182
"70",69,0.00456293871936175,0.000483357958844706,0.00100099244114116,0.0036731462254749,-0.0171716057202729,0.00401149670876493,0.672896517508484,2.60300871066888
"71",70,0.0047131089858401,0.000483357958844706,0.00104582702201794,0.0036731462254749,-0.0173664826147896,0.00401149670876493,0.672899494241531,2.60301281140231
"72",71,0.00480519007259739,0.000483357958844706,0.00105504351008312,0.0036731462254749,-0.0175608095460733,0.00401149670876493,0.672902471003417,2.6030169120521
"73",72,0.00484019747008135,0.000483357958844706,0.0010047128655577,0.0036731462254749,-0.0177565179252707,0.00401149670876493,0.672905447794142,2.60302101261825
