"Lag","Lag_time","Lag_unit","N_complete_windows","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant"
0,0,"hours",172416,0.279577545825329,0.000533122732381498,0.0356213318431768,0.00486226470937839,0.53941853524892,0.00376017878788089,2.57497616858934,2.62229072859012,1.35840513238319,0.185420504918331,TRUE,TRUE
1,0.5,"hours",172415,0.310412425351597,0.000533122732381498,0.037055075443801,0.00486226470937839,0.567942424671838,0.00376017878788089,2.57499782512653,2.62229310830906,1.41307908434749,0.185420336650075,TRUE,TRUE
2,1,"hours",172375,0.342266914767939,0.000533122732381498,0.0375895180269801,0.00486226470937839,0.595488966868165,0.00376017878788089,2.57499526343265,2.62223715826412,1.43349040373845,0.1854242929193,TRUE,TRUE
3,1.5,"hours",172335,0.374210962838995,0.000533122732381498,0.0369871636684973,0.00486226470937839,0.620906782370561,0.00376017878788089,2.57496910273818,2.62218115396955,1.41054951952899,0.185428253193633,TRUE,TRUE
4,2,"hours",172296,0.405152016910379,0.000533122732381498,0.0355101696429818,0.00486226470937839,0.643843402726767,0.00376017878788089,2.57494788325017,2.62214502410863,1.35424125349638,0.185430808161774,TRUE,TRUE
5,2.5,"hours",172257,0.434703870217581,0.000533122732381498,0.0338619997397736,0.00486226470937839,0.663937106824267,0.00376017878788089,2.57492674860965,2.62210688734954,1.29140424836005,0.185433505126606,TRUE,TRUE
6,3,"hours",172218,0.460757546725164,0.000533122732381498,0.0306485456252874,0.00486226470937839,0.681086754796767,0.00376017878788089,2.57494190487412,2.62208202834017,1.16886296057978,0.185435263154459,TRUE,TRUE
7,3.5,"hours",172180,0.48378189383404,0.000533122732381498,0.028217004946903,0.00486226470937839,0.695431493689539,0.00376017878788089,2.57491938430613,2.6220648770085,1.07613679563473,0.18543647611518,TRUE,TRUE
8,4,"hours",172142,0.50261167540084,0.000533122732381498,0.0250031799617263,0.00486226470937839,0.706874042514868,0.00376017878788089,2.5748874678308,2.62204377813784,0.953575991758742,0.185437968271893,TRUE,TRUE
9,4.5,"hours",172104,0.516886286052348,0.000533122732381498,0.0220672029273805,0.00486226470937839,0.715378215280706,0.00376017878788089,2.57486657031034,2.62201186333147,0.841613389931134,0.185440225400067,TRUE,TRUE
