"Lag","Lag_time","Lag_unit","N_complete_windows","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant"
0,0,"hours",323461,0.0248060289709846,0.000151632893854501,0.00523255257570687,0.000280354513455473,0.178699123931992,0.00324844591961719,0.260942372811026,0.371750009657719,1.40754604970277,0.0754147965493272,TRUE,TRUE
1,0.25,"hours",323460,0.0278296055787001,0.000151632893854501,0.00605848769625505,0.000280354513455473,0.212783597707847,0.00324844591961719,0.260853673913936,0.37175093987179,1.6297168470763,0.0754146078425954,TRUE,TRUE
2,0.5,"hours",323244,0.030946725527819,0.000151632893854501,0.00619316215696331,0.000280354513455473,0.241424967154368,0.00324844591961719,0.260883043081686,0.371571456796283,1.66674862766942,0.075451035952199,TRUE,TRUE
3,0.75,"hours",323030,0.0341254663960679,0.000151632893854501,0.00615723343677754,0.000280354513455473,0.268160503327373,0.00324844591961719,0.260842571556641,0.371410550006212,1.6577971295308,0.0754837237258833,TRUE,TRUE
4,1,"hours",322817,0.0373598541117209,0.000151632893854501,0.00623576197202802,0.000280354513455473,0.294845227775269,0.00324844591961719,0.260889546985005,0.371264271661367,1.679601956882,0.0755134643581287,TRUE,TRUE
5,1.25,"hours",322607,0.0406187993632314,0.000151632893854501,0.00599199546319806,0.000280354513455473,0.325073740445465,0.00324844591961719,0.26090757322769,0.371132853460285,1.61451496609132,0.0755402036875924,TRUE,TRUE
6,1.5,"hours",322397,0.0436221804586877,0.000151632893854501,0.00530428515677761,0.000280354513455473,0.35808786492804,0.00324844591961719,0.26092361265215,0.371001211067957,1.42972179026284,0.0755670076247055,TRUE,TRUE
7,1.75,"hours",322188,0.0465801453122046,0.000151632893854501,0.00498856624908406,0.000280354513455473,0.384969496762178,0.00324844591961719,0.260920464839684,0.370861386466628,1.34512959049538,0.0755954983953823,TRUE,TRUE
8,2,"hours",321979,0.0493556111513187,0.000151632893854501,0.00448247368034316,0.000280354513455473,0.402425613162649,0.00324844591961719,0.260933072997741,0.37073722237392,1.20907030905632,0.0756208161835748,TRUE,TRUE
9,2.25,"hours",321770,0.0517959573736788,0.000151632893854501,0.00395232685030122,0.000280354513455473,0.407783064803779,0.00324844591961719,0.260926298316134,0.370609518943677,1.06643964827624,0.0756468733600119,TRUE,TRUE
10,2.5,"hours",321562,0.0540183972771113,0.000151632893854501,0.00343430264685751,0.000280354513455473,0.401692561031828,0.00324844591961719,0.260892342597361,0.370480678606638,0.926985628447285,0.075673180720213,TRUE,TRUE
11,2.75,"hours",321356,0.0556888339934518,0.000151632893854501,0.00280810832295808,0.000280354513455473,0.39251800333421,0.00324844591961719,0.260909864573765,0.37034687038203,0.758237357335134,0.0757005218287046,TRUE,TRUE
12,3,"hours",321151,0.0571785199333299,0.000151632893854501,0.00272792520408149,0.000280354513455473,0.38129018937037,0.00324844591961719,0.260878646757023,0.370203080315771,0.736872638054406,0.0757299245636583,TRUE,TRUE
13,3.25,"hours",320947,0.0583303893028662,0.000151632893854501,0.00256160947341755,0.000280354513455473,0.370044829729998,0.00324844591961719,0.260889836712485,0.370058124065766,0.692218142726763,0.0757595888924867,TRUE,TRUE
14,3.5,"hours",320744,0.0590406759244152,0.000151632893854501,0.00219086854885586,0.000280354513455473,0.357768044911574,0.00324844591961719,0.260900406074106,0.369910223661701,0.592270342562768,0.0757898796849337,TRUE,TRUE
15,3.75,"hours",320541,0.059508062166634,0.000151632893854501,0.00186539711403277,0.000280354513455473,0.345339366905365,0.00324844591961719,0.260940481101063,0.369782992399431,0.504457249893694,0.0758159567145913,TRUE,TRUE
16,4,"hours",320339,0.0596725503328269,0.000151632893854501,0.00169319567609671,0.000280354513455473,0.333160650016222,0.00324844591961719,0.260922056996713,0.369661373308107,0.458039654223073,0.0758409002667969,TRUE,TRUE
17,4.25,"hours",320138,0.0594018593211508,0.000151632893854501,0.00147060554359868,0.000280354513455473,0.321273163768273,0.00324844591961719,0.260880134666798,0.369554635210891,0.397939953522558,0.0758628053184841,TRUE,TRUE
18,4.5,"hours",319937,0.0587242602086493,0.000151632893854501,0.00121826971893524,0.000280354513455473,0.309707380344055,0.00324844591961719,0.260816276918059,0.369447720136983,0.329754293377025,0.0758847593785458,TRUE,TRUE
19,4.75,"hours",319736,0.0577137364532374,0.000151632893854501,0.00110102027596581,0.000280354513455473,0.299053438303865,0.00324844591961719,0.260767250554411,0.369342459668296,0.298102816815221,0.0759063860968644,TRUE,TRUE
