"Lag","Lag_time","Lag_unit","N_complete_windows","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant"
0,0,"hours",536574,0.044819346786376,0.000175744132069266,0.00137064126655861,0.00160870917146561,-0.143903204859038,0.00228104455043562,2.57477544938924,2.48260754635901,0.055209743826357,0.0647991735071032,FALSE,TRUE
1,0.25,"hours",536573,0.0442365924724708,0.000175744132069266,0.00113624378270494,0.00160870917146561,-0.142067892713152,0.00228104455043562,2.5747690940566,2.48260822506961,0.0457681470330695,0.0647991557919092,FALSE,TRUE
2,0.5,"hours",535990,0.0435813461598542,0.000175744132069266,0.00111027920341655,0.00160870917146561,-0.140024178641382,0.00228104455043562,2.57423424315369,2.48233270809191,0.0447272519029083,0.0648063479251408,FALSE,TRUE
3,0.75,"hours",535448,0.0428919704449067,0.000175744132069266,0.00109476112396134,0.00160870917146561,-0.137975628874998,0.00228104455043562,2.57387767902318,2.48211233056322,0.0441060265678197,0.0648121018399106,FALSE,TRUE
4,1,"hours",534935,0.0421825128216708,0.000175744132069266,0.00112630636829003,0.00160870917146561,-0.135859763444461,0.00228104455043562,2.57359448592054,2.48192054587718,0.0453804361368853,0.0648171100456016,FALSE,TRUE
5,1.25,"hours",534451,0.0414572090137986,0.000175744132069266,0.00109628481258373,0.00160870917146561,-0.133628553531295,0.00228104455043562,2.57339837789937,2.48172698008248,0.0441742714400958,0.0648221655474829,FALSE,TRUE
6,1.5,"hours",533979,0.0407321971033223,0.000175744132069266,0.00107885757583848,0.00160870917146561,-0.131351146588259,0.00228104455043562,2.57322342486848,2.48153083883212,0.0434754853317164,0.0648272891189503,FALSE,TRUE
7,1.75,"hours",533514,0.0400577565822227,0.000175744132069266,0.00107417703607826,0.00160870917146561,-0.129056485716805,0.00228104455043562,2.57308785591738,2.48133862291932,0.0432902235171144,0.0648323109392039,FALSE,TRUE
8,2,"hours",533053,0.0393813291983562,0.000175744132069266,0.0010745074949563,0.00160870917146561,-0.126766880613651,0.00228104455043562,2.57298153124258,2.4811474301953,0.0433068781757851,0.0648373067995795,FALSE,TRUE
9,2.25,"hours",532601,0.0387095809026228,0.000175744132069266,0.00107636479979423,0.00160870917146561,-0.124463261849936,0.00228104455043562,2.57289058521898,2.48094795958295,0.0433852227990774,0.0648425197816739,FALSE,TRUE
10,2.5,"hours",532157,0.0380711739404322,0.000175744132069266,0.00108306781547451,0.00160870917146561,-0.122130926984671,0.00228104455043562,2.57283514601311,2.48075665443286,0.0436587689300029,0.0648475201544259,FALSE,TRUE
11,2.75,"hours",531717,0.0374466237379734,0.000175744132069266,0.00105794609483212,0.00160870917146561,-0.119797428417886,0.00228104455043562,2.57279110506231,2.48056863890772,0.0426493376654946,0.0648524352937872,FALSE,TRUE
12,3,"hours",531281,0.036842647489034,0.000175744132069266,0.0010558701713288,0.00160870917146561,-0.11746738547567,0.00228104455043562,2.57276340992069,2.48037811469893,0.0425689198381337,0.0648574167757837,FALSE,TRUE
13,3.25,"hours",530848,0.036250276476256,0.000175744132069266,0.00107938121073836,0.00160870917146561,-0.115148798192968,0.00228104455043562,2.57273592551009,2.48017937421652,0.04352028816784,0.0648626138975853,FALSE,TRUE
