"Lag","Lag_time","Lag_unit","N_complete_windows","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant"
0,0,"hours",513292,0.0205597218915226,0.000163911522931207,0.00805724806791197,0.000692462376554163,-0.120903149561527,0.00272503179154429,0.251961052329229,1.98149158727195,0.406625398748471,0.0349465211460989,TRUE,TRUE
1,0.25,"hours",513291,0.0237335753554815,0.000163911522931207,0.0100844818687458,0.000692462376554163,-0.150093614403958,0.00272503179154429,0.251671265269,1.98149330665301,0.508933430907205,0.0349464908223091,TRUE,TRUE
2,0.5,"hours",512235,0.0269328282898411,0.000163911522931207,0.0091715544865334,0.000692462376554163,-0.170854442010861,0.00272503179154429,0.251049877078967,1.98148711021374,0.462862182613141,0.0349466001057896,TRUE,TRUE
3,0.75,"hours",511222,0.0291545447703765,0.000163911522931207,0.0070234108049263,0.000692462376554163,-0.178869690112367,0.00272503179154429,0.2504499277118,1.98147332444949,0.354453967069055,0.0349468432408268,TRUE,TRUE
4,1,"hours",510243,0.0305381267305478,0.000163911522931207,0.0059471169402765,0.000692462376554163,-0.18091977946683,0.00272503179154429,0.250018983783765,1.98143220460247,0.300142337772776,0.0349475684782811,TRUE,TRUE
5,1.25,"hours",509292,0.0316361816971344,0.000163911522931207,0.00525863665157411,0.000692462376554163,-0.182418346929117,0.00272503179154429,0.249566657820004,1.98136908286906,0.265404194354315,0.0349486818251682,TRUE,TRUE
6,1.5,"hours",508358,0.0326057535404418,0.000163911522931207,0.0048984027226977,0.000692462376554163,-0.183506598040431,0.00272503179154429,0.249170463873851,1.98129682279723,0.247232149485913,0.0349499564419899,TRUE,TRUE
7,1.75,"hours",507439,0.0336459198841599,0.000163911522931207,0.00503862678197997,0.000692462376554163,-0.18616414201813,0.00272503179154429,0.248799777658853,1.98124145380429,0.254316644359779,0.0349509331749812,TRUE,TRUE
8,2,"hours",506534,0.0346880303455817,0.000163911522931207,0.00492834471580217,0.000692462376554163,-0.189784919368717,0.00272503179154429,0.248470789929333,1.98120044893723,0.248755481478205,0.0349516565537636,TRUE,TRUE
9,2.25,"hours",505644,0.0357130345075118,0.000163911522931207,0.00480269025397773,0.000692462376554163,-0.193103398937736,0.00272503179154429,0.248106542741497,1.98117141933895,0.242416693835621,0.034952168691451,TRUE,TRUE
10,2.5,"hours",504764,0.0367772305297827,0.000163911522931207,0.00443262933043398,0.000692462376554163,-0.196286532585312,0.00272503179154429,0.247754627450364,1.98113030814933,0.223742441988821,0.0349528939972164,TRUE,TRUE
11,2.75,"hours",503897,0.0374974356963476,0.000163911522931207,0.00402207034678081,0.000692462376554163,-0.198881601204484,0.00272503179154429,0.247345813076871,1.98111536025511,0.203020501858251,0.0349531577234853,TRUE,TRUE
12,3,"hours",503045,0.0381268064502951,0.000163911522931207,0.00370492161068192,0.000692462376554163,-0.20029949046862,0.00272503179154429,0.246975726829208,1.98114038095715,0.187009544921394,0.0349527162845277,TRUE,TRUE
13,3.25,"hours",502217,0.0387708157107189,0.000163911522931207,0.00326517571983853,0.000692462376554163,-0.200661720439142,0.00272503179154429,0.24667156510425,1.98114557691393,0.1648125083733,0.034952624613928,TRUE,TRUE
14,3.5,"hours",501397,0.0392806301778212,0.000163911522931207,0.00312113357469235,0.000692462376554163,-0.200238718266881,0.00272503179154429,0.246340296735408,1.98113400463822,0.157542779407408,0.0349528287805354,TRUE,TRUE
15,3.75,"hours",500581,0.0397008522448292,0.000163911522931207,0.00285044765215892,0.000692462376554163,-0.200227943376827,0.00272503179154429,0.246047918106284,1.98112853080045,0.143879996065032,0.0349529253548422,TRUE,TRUE
16,4,"hours",499767,0.0401361993153335,0.000163911522931207,0.002682630504943,0.000692462376554163,-0.200739122143657,0.00272503179154429,0.245815853881202,1.98113585540965,0.135408709989164,0.0349527961277032,TRUE,TRUE
17,4.25,"hours",498965,0.0405610060233004,0.000163911522931207,0.00237016267824952,0.000692462376554163,-0.200904536623581,0.00272503179154429,0.245615147174531,1.98115174896379,0.11963559477406,0.0349525157230558,TRUE,TRUE
18,4.5,"hours",498173,0.0409465172529861,0.000163911522931207,0.00207285536336732,0.000692462376554163,-0.200558268201663,0.00272503179154429,0.245326934717436,1.98118127198293,0.104627243992299,0.0349519948702668,TRUE,TRUE
19,4.75,"hours",497388,0.0412900266461285,0.000163911522931207,0.00207807662849779,0.000692462376554163,-0.19961144904433,0.00272503179154429,0.244967627282031,1.9812448466778,0.104887421258526,0.0349508733216543,TRUE,TRUE
20,5,"hours",496608,0.0414988928283133,0.000163911522931207,0.0018171944655192,0.000692462376554163,-0.198892682495892,0.00272503179154429,0.244634369707042,1.9813373260673,0.0917155519966961,0.0349492419813547,TRUE,TRUE
21,5.25,"hours",495836,0.041682657892034,0.000163911522931207,0.00156213819109485,0.000692462376554163,-0.197443274788755,0.00272503179154429,0.244281161900177,1.98139840253522,0.0788401862591634,0.0349481646734019,TRUE,TRUE
22,5.5,"hours",495069,0.0418029739359396,0.000163911522931207,0.00142572084590942,0.000692462376554163,-0.195789348575125,0.00272503179154429,0.244022741386818,1.98144582039597,0.0719535619512675,0.0349473283309751,TRUE,TRUE
