"Lag","Lag_time","Lag_unit","N_complete_windows","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant"
10,2.5,"hours",532139,0.0145539396492049,0.000180992944326675,0.00070889447303113,0.00164054669306153,-0.085211110262184,0.00226872910185582,2.00834534820448,2.51050252366409,0.0282371543684606,0.0653473429163157,FALSE,TRUE
11,2.75,"hours",531401,0.0143672174999958,0.000180992944326675,0.000750825990802895,0.00164054669306153,-0.0845970571512282,0.00226872910185582,2.00824424256798,2.51020177437596,0.0299109815978658,0.0653551722338885,FALSE,TRUE
12,3,"hours",530677,0.0142072255534611,0.000180992944326675,0.000767104063539747,0.00164054669306153,-0.0839564976237015,0.00226872910185582,2.00818012291834,2.50992138649539,0.0305628721149253,0.0653624731789799,FALSE,TRUE
13,3.25,"hours",529972,0.0140225407278622,0.000180992944326675,0.000751752594101873,0.00164054669306153,-0.0833262632654528,0.00226872910185582,2.00812759976125,2.50967049131009,0.0299542348967671,0.0653690075546587,FALSE,TRUE
14,3.5,"hours",529272,0.0138976110486837,0.000180992944326675,0.000760263244727888,0.00164054669306153,-0.0826994123831515,0.00226872910185582,2.00810524394439,2.50941084210381,0.0302964836196574,0.0653757712980211,FALSE,TRUE
15,3.75,"hours",528577,0.0137402063473235,0.000180992944326675,0.000776756308396465,0.00164054669306153,-0.0820569695432649,0.00226872910185582,2.00810206204597,2.50915675982345,0.0309568664992904,0.0653823913806392,FALSE,TRUE
16,4,"hours",527884,0.0135884952327503,0.000180992944326675,0.000755589161733461,0.00164054669306153,-0.081403681065364,0.00226872910185582,2.00808893411337,2.5088895495345,0.0301164777012066,0.0653893549584884,FALSE,TRUE
17,4.25,"hours",527200,0.0134334700661825,0.000180992944326675,0.000705368982361954,0.00164054669306153,-0.0807460378853233,0.00226872910185582,2.00806245485252,2.50863672529855,0.0281176216248692,0.0653959449974286,FALSE,TRUE
18,4.5,"hours",526526,0.0132595185080362,0.000180992944326675,0.000681656532774078,0.00164054669306153,-0.0800921917820726,0.00226872910185582,2.0080073271858,2.50834979095704,0.0271754974219125,0.0654034257493089,FALSE,TRUE
19,4.75,"hours",525860,0.0131045155439304,0.000180992944326675,0.000690236929570709,0.00164054669306153,-0.0794376508531591,0.00226872910185582,2.00797925216018,2.50804690474069,0.0275208939779407,0.0654113242443985,FALSE,TRUE
20,5,"hours",525198,0.0129234378608611,0.000180992944326675,0.00070807354836866,0.00164054669306153,-0.0787322650914213,0.00226872910185582,2.00796760446775,2.50775012718172,0.0282354107250874,0.0654190652920125,FALSE,TRUE
21,5.25,"hours",524542,0.0127288886512957,0.000180992944326675,0.000710641973962645,0.00164054669306153,-0.0780091984291274,0.00226872910185582,2.00797120014335,2.50745971786726,0.028341112277851,0.0654266420063136,FALSE,TRUE
22,5.5,"hours",523888,0.0125655253021497,0.000180992944326675,0.000759404619306459,0.00164054669306153,-0.0772854682019025,0.00226872910185582,2.00801310627558,2.50716650136573,0.0302893572841209,0.0654342937402792,FALSE,TRUE
23,5.75,"hours",523240,0.0124059394749008,0.000180992944326675,0.000760455903368928,0.00164054669306153,-0.0765505206795095,0.00226872910185582,2.00802945394796,2.50687287223918,0.0303348411397375,0.0654419580357966,FALSE,TRUE
24,6,"hours",522600,0.0122689568572243,0.000180992944326675,0.000762925863953434,0.00164054669306153,-0.075799117413954,0.00226872910185582,2.00805352018794,2.5065738143743,0.0304369996837248,0.0654497658777725,FALSE,TRUE
25,6.25,"hours",521966,0.0120979154669811,0.000180992944326675,0.000723205397470394,0.00164054669306153,-0.0750149781981348,0.00226872910185582,2.00806864539498,2.50627015852417,0.0288558436132942,0.0654576956710676,FALSE,TRUE
26,6.5,"hours",521335,0.0119241439973026,0.000180992944326675,0.000728357097700361,0.00164054669306153,-0.0742177874091628,0.00226872910185582,2.00809966878305,2.50600345190901,0.0290644890032181,0.0654646621420974,FALSE,TRUE
27,6.75,"hours",520707,0.0118207157960022,0.000180992944326675,0.000790570646922895,0.00164054669306153,-0.0734027852212217,0.00226872910185582,2.00814385563432,2.50574470606992,0.031550326935055,0.0654714220921017,FALSE,TRUE
28,7,"hours",520085,0.0116822681027902,0.000180992944326675,0.000767741374930964,0.00164054669306153,-0.072585288666387,0.00226872910185582,2.00820522766664,2.50550138419259,0.0306422251360429,0.0654777803521434,FALSE,TRUE
29,7.25,"hours",519472,0.0115478746199456,0.000180992944326675,0.000758956401564426,0.00164054669306153,-0.0717580902359153,0.00226872910185582,2.00826635657995,2.50529209364552,0.0302941283169918,0.0654832503252874,FALSE,TRUE
30,7.5,"hours",518862,0.0114216580837239,0.000180992944326675,0.000753732383892647,0.00164054669306153,-0.0709137341435857,0.00226872910185582,2.00828572388753,2.50507138625008,0.0300882596811316,0.065489019676893,FALSE,TRUE
31,7.75,"hours",518259,0.0113166040818227,0.000180992944326675,0.000737267647281215,0.00164054669306153,-0.0700700464455997,0.00226872910185582,2.00831615635986,2.50485137497454,0.0294335885413045,0.065494771843627,FALSE,TRUE
32,8,"hours",517659,0.0112173750027589,0.000180992944326675,0.000723333388635616,0.00164054669306153,-0.0692309069300248,0.00226872910185582,2.00835180246621,2.50462501107492,0.0288799075884489,0.065500691153661,FALSE,TRUE
33,8.25,"hours",517067,0.0111123155191972,0.000180992944326675,0.00070711134869228,0.00164054669306153,-0.0683836872021116,0.00226872910185582,2.00841387099865,2.50442983260832,0.0282344244380701,0.0655057958382861,FALSE,TRUE
34,8.5,"hours",516479,0.010968981660044,0.000180992944326675,0.000694822376268611,0.00164054669306153,-0.0675239156515473,0.00226872910185582,2.00846626027682,2.50424178168367,0.0277458183690819,0.0655107148623064,FALSE,TRUE
35,8.75,"hours",515894,0.0108138479802902,0.000180992944326675,0.00067783710690783,0.00164054669306153,-0.0666645152207866,0.00226872910185582,2.00851040262702,2.50407780476654,0.0270693308976885,0.0655150047629803,FALSE,TRUE
36,9,"hours",515316,0.0106827005451375,0.000180992944326675,0.000700829822046778,0.00164054669306153,-0.0657912915028894,0.00226872910185582,2.00854544766523,2.50391351434047,0.0279893781487647,0.0655193034290423,FALSE,TRUE
37,9.25,"hours",514742,0.0105581702966697,0.000180992944326675,0.000704003254035968,0.00164054669306153,-0.0649236078931164,0.00226872910185582,2.00862082855117,2.50375101830908,0.0281179417956431,0.0655235556996192,FALSE,TRUE
38,9.5,"hours",514172,0.0104260737470732,0.000180992944326675,0.000686413570080369,0.00164054669306153,-0.064050045957213,0.00226872910185582,2.00869679866844,2.50359080904288,0.0274171628846482,0.0655277486694684,FALSE,TRUE
39,9.75,"hours",513604,0.0103154529974017,0.000180992944326675,0.00071974589887347,0.00164054669306153,-0.0631846314092687,0.00226872910185582,2.00877985048919,2.50342005382651,0.028750504645568,0.065532218236965,FALSE,TRUE
40,10,"hours",513038,0.0102131959816862,0.000180992944326675,0.000734415689442436,0.00164054669306153,-0.0623112129578458,0.00226872910185582,2.00881274839762,2.50327020262756,0.0293382507677979,0.0655361411380815,FALSE,TRUE
41,10.25,"hours",512478,0.0101139030081763,0.000180992944326675,0.000740788002151049,0.00164054669306153,-0.0614248235396424,0.00226872910185582,2.00881102333549,2.503141996988,0.0295943259728146,0.0655394977606378,FALSE,TRUE
42,10.5,"hours",511920,0.0100001769318432,0.000180992944326675,0.000738350642266461,0.00164054669306153,-0.0605241139492509,0.00226872910185582,2.00881933135829,2.50300985439937,0.029498511201173,0.0655429578184863,FALSE,TRUE
43,10.75,"hours",511363,0.00991140627672404,0.000180992944326675,0.000733239546812925,0.00164054669306153,-0.0596246245729808,0.00226872910185582,2.00882988865724,2.502898270712,0.0292956192184487,0.0655458798409273,FALSE,TRUE
44,11,"hours",510809,0.00979624935237577,0.000180992944326675,0.000707124260655334,0.00164054669306153,-0.0587311379281023,0.00226872910185582,2.00883666110376,2.5027889098208,0.0282534518944294,0.0655487439082105,FALSE,TRUE
45,11.25,"hours",510257,0.00966777029781252,0.000180992944326675,0.000701457490672297,0.00164054669306153,-0.0578228583776284,0.00226872910185582,2.0088408487256,2.50269591472199,0.0280280751067681,0.0655511795664466,FALSE,TRUE
46,11.5,"hours",509707,0.00953403478370785,0.000180992944326675,0.000705825001427129,0.00164054669306153,-0.0568977446698855,0.00226872910185582,2.00884700102059,2.50262755894698,0.0282033576631801,0.065552970005326,FALSE,TRUE
47,11.75,"hours",509160,0.00942542622512832,0.000180992944326675,0.000682304411258272,0.00164054669306153,-0.0559510972390096,0.00226872910185582,2.00884334000429,2.5025320528355,0.027264562325393,0.0655554717552051,FALSE,TRUE
48,12,"hours",508613,0.00935002561576681,0.000180992944326675,0.00074188355119631,0.00164054669306153,-0.0549890740090451,0.00226872910185582,2.00885016717963,2.50244496561684,0.0296463483269228,0.0655577531415221,FALSE,TRUE
