"Lag","Lag_time","Lag_unit","N_complete_windows","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant"
0,0,"hours",1919653,0.0131499569476251,4.09424126471824e-05,0.00315648521746714,0.000116048056629135,0.203690143817321,0.00119070413004965,0.472439515764891,0.435036297842684,0.725568241804177,0.0266754882764058,TRUE,TRUE
1,0.25,"hours",1919652,0.0143187570695028,4.09424126471824e-05,0.00344228746541575,0.000116048056629135,0.225057913918689,0.00119070413004965,0.472415173682159,0.435036478473832,0.79126409755149,0.0266754772004976,TRUE,TRUE
2,0.5,"hours",1919452,0.0155622279865409,4.09424126471824e-05,0.00354809292467551,0.000116048056629135,0.245853340925371,0.00119070413004965,0.472431608868659,0.435024767700107,0.815607107483464,0.0266761952986398,TRUE,TRUE
3,0.75,"hours",1919252,0.0168280942249009,4.09424126471824e-05,0.00350612949175066,0.000116048056629135,0.264989462809096,0.00119070413004965,0.47245067824695,0.435012570716618,0.805983488241465,0.0266769432519992,TRUE,TRUE
4,1,"hours",1919052,0.0181054430133052,4.09424126471824e-05,0.00337022021982214,0.000116048056629135,0.281713582991322,0.00119070413004965,0.472464307608995,0.43500037009403,0.774762609763672,0.0266776914704808,TRUE,TRUE
5,1.25,"hours",1918852,0.0193785509118332,4.09424126471824e-05,0.00316150158746265,0.000116048056629135,0.295333540234641,0.00119070413004965,0.472478718506159,0.434988636334313,0.726800960619315,0.0266784110976052,TRUE,TRUE
6,1.5,"hours",1918652,0.0206149893305216,4.09424126471824e-05,0.00288687091022699,0.000116048056629135,0.306255492522686,0.00119070413004965,0.472497797915663,0.434977369524224,0.663683012609285,0.0266791021234203,TRUE,TRUE
7,1.75,"hours",1918452,0.0218007547535586,4.09424126471824e-05,0.00264052296089856,0.000116048056629135,0.315189607161523,0.00119070413004965,0.47251688095159,0.434967604974237,0.607061981329612,0.0266797010402667,TRUE,TRUE
8,2,"hours",1918252,0.0229286401151734,4.09424126471824e-05,0.00240399060543273,0.000116048056629135,0.322073345545958,0.00119070413004965,0.472536098914508,0.434957837525505,0.552695088588158,0.0266803001618128,TRUE,TRUE
9,2.25,"hours",1918052,0.0239936491186192,4.09424126471824e-05,0.00217135114866907,0.000116048056629135,0.326233441717955,0.00119070413004965,0.472560897854669,0.434952939930552,0.499215190732073,0.0266806005835169,TRUE,TRUE
10,2.5,"hours",1917852,0.0249930436468107,4.09424126471824e-05,0.00204090785587974,0.000116048056629135,0.32844018429186,0.00119070413004965,0.472585701362558,0.43494753093896,0.469230817674456,0.0266809323824903,TRUE,TRUE
11,2.75,"hours",1917652,0.025897500625924,4.09424126471824e-05,0.00181044081065196,0.000116048056629135,0.329882887904823,0.00119070413004965,0.472603028004716,0.434942629691445,0.416248187016369,0.026681233042496,TRUE,TRUE
12,3,"hours",1917452,0.026713223087541,4.09424126471824e-05,0.00163538525427986,0.000116048056629135,0.330653405602842,0.00119070413004965,0.472625936733684,0.43493823678942,0.376004019869988,0.0266815025245345,TRUE,TRUE
13,3.25,"hours",1917252,0.0274699380101372,4.09424126471824e-05,0.00151111906897317,0.000116048056629135,0.33105385979947,0.00119070413004965,0.472641367000546,0.434936764210339,0.347434200398469,0.0266815928609367,TRUE,TRUE
14,3.5,"hours",1917052,0.0281960901333226,4.09424126471824e-05,0.00142352792775835,0.000116048056629135,0.330828118356731,0.00119070413004965,0.472666187304777,0.434935291075496,0.327296486849409,0.0266816832320446,TRUE,TRUE
