"Lag","Lag_time","Lag_unit","N_complete_windows","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant"
0,0,"hours",172334,0.0398589283077253,0.000404162431548956,0.00445074604432993,0.00104146933669806,0.281659049237314,0.00400469413038421,0.51992129919489,0.67430685239415,0.660047577527561,0.154450356391944,TRUE,TRUE
1,0.5,"hours",172333,0.041394022061088,0.000404162431548956,0.00485086343856445,0.00104146933669806,0.299093198829754,0.00400469413038421,0.519832263440306,0.674309844784814,0.719381968998607,0.154449670986253,TRUE,TRUE
2,1,"hours",172258,0.0430334308719682,0.000404162431548956,0.0050903955575321,0.00104146933669806,0.317019945777726,0.00400469413038421,0.519737280123658,0.674261082677489,0.75495912315125,0.154460840682424,TRUE,TRUE
3,1.5,"hours",172186,0.044644824994668,0.000404162431548956,0.00523408561419458,0.00104146933669806,0.333267655884223,0.00400469413038421,0.519535928293956,0.674203278359415,0.776336422885845,0.154474083726252,TRUE,TRUE
4,2,"hours",172118,0.0461065012700401,0.000404162431548956,0.00468847481259616,0.00104146933669806,0.348415954248869,0.00400469413038421,0.519410960249842,0.674133426709259,0.695481729111499,0.154490089859797,TRUE,TRUE
5,2.5,"hours",172053,0.0476244884930683,0.000404162431548956,0.00452557719162239,0.00104146933669806,0.361137950363124,0.00400469413038421,0.519255769947778,0.674076807982127,0.671374113162247,0.154503066173681,TRUE,TRUE
6,3,"hours",171990,0.0490267665370832,0.000404162431548956,0.00418738747363268,0.00104146933669806,0.372420063063786,0.00400469413038421,0.519128490643334,0.674036438920511,0.621240519331403,0.154512319595956,TRUE,TRUE
7,3.5,"hours",171928,0.0503604200816039,0.000404162431548956,0.0039017896040221,0.00104146933669806,0.381939908824248,0.00400469413038421,0.518938831487479,0.673970714391624,0.578925689307457,0.154527387386286,TRUE,TRUE
8,4,"hours",171869,0.0515966594008368,0.000404162431548956,0.00374737412901438,0.00104146933669806,0.389425758844693,0.00400469413038421,0.518858774687939,0.673918248717001,0.556057672595837,0.154539417604554,TRUE,TRUE
9,4.5,"hours",171810,0.0527323982070527,0.000404162431548956,0.00328078537661192,0.00104146933669806,0.395332315745698,0.00400469413038421,0.518708485730469,0.673865730400696,0.486860397940267,0.15455146176951,TRUE,TRUE
10,5,"hours",171751,0.0538234895587013,0.000404162431548956,0.00344442354062657,0.00104146933669806,0.400230954032359,0.00400469413038421,0.518638925840008,0.673790822803922,0.51120072046884,0.154568643776429,TRUE,TRUE
11,5.5,"hours",171692,0.0547993858987117,0.000404162431548956,0.00302001914757777,0.00104146933669806,0.403486014990608,0.00400469413038421,0.518478382872233,0.67373819095663,0.44824817534682,0.154580718545775,TRUE,TRUE
12,6,"hours",171635,0.0557178684314306,0.000404162431548956,0.00265003281250831,0.00104146933669806,0.405798902293083,0.00400469413038421,0.51832306470745,0.673670633490544,0.393372173398368,0.154596220307513,TRUE,TRUE
13,6.5,"hours",171578,0.0566775729571196,0.000404162431548956,0.00254675238025492,0.00104146933669806,0.407095567371746,0.00400469413038421,0.518268031969371,0.673634252648207,0.378061592064695,0.154604569557414,TRUE,TRUE
14,7,"hours",171522,0.0574113142573254,0.000404162431548956,0.00255402372051372,0.00104146933669806,0.407654063567891,0.00400469413038421,0.518137646412725,0.673594826641527,0.379163203085721,0.15461361867797,TRUE,TRUE
15,7.5,"hours",171466,0.0579473691915702,0.000404162431548956,0.00195593863822907,0.00104146933669806,0.408219361629118,0.00400469413038421,0.518026568140995,0.673546474346742,0.290394013290039,0.154624718020855,TRUE,TRUE
16,8,"hours",171411,0.0586730562364224,0.000404162431548956,0.00211819319137718,0.00104146933669806,0.407189034441079,0.00400469413038421,0.517891009354531,0.673472673096514,0.314518060790512,0.154641662282979,TRUE,TRUE
17,8.5,"hours",171357,0.0591460003710835,0.000404162431548956,0.00182701890808601,0.00104146933669806,0.40621398264186,0.00400469413038421,0.517835427874507,0.673395787203209,0.27131427650804,0.154659318708179,TRUE,TRUE
18,9,"hours",171303,0.0596261088499428,0.000404162431548956,0.00189909880254557,0.00104146933669806,0.404726390835355,0.00400469413038421,0.517769752035064,0.673318821136736,0.282050455583494,0.154676997583373,TRUE,TRUE
19,9.5,"hours",171251,0.0602281758055037,0.000404162431548956,0.00191440057826653,0.00104146933669806,0.403054442568737,0.00400469413038421,0.517639702183156,0.673230479236969,0.28436035463461,0.154697294435993,TRUE,TRUE
20,10,"hours",171200,0.0606911685198601,0.000404162431548956,0.00168051960423976,0.00104146933669806,0.401220267880477,0.00400469413038421,0.517593816732345,0.673157327064732,0.249647376129378,0.154714105429014,TRUE,TRUE
21,10.5,"hours",171149,0.0610445149529528,0.000404162431548956,0.00162435690136475,0.00104146933669806,0.399108804835038,0.00400469413038421,0.517524996932371,0.673084090326439,0.241330455541886,0.154730939516481,TRUE,TRUE
22,11,"hours",171099,0.0614268552928978,0.000404162431548956,0.00158659767886071,0.00104146933669806,0.396729327718526,0.00400469413038421,0.517504268518015,0.673004129215467,0.23574858013282,0.15474932344206,TRUE,TRUE
23,11.5,"hours",171050,0.0616509148527418,0.000404162431548956,0.00134818689682747,0.00104146933669806,0.394175448320198,0.00400469413038421,0.51746370055352,0.67292104900391,0.200348450806098,0.154768429110621,TRUE,TRUE
24,12,"hours",171004,0.0618918776491628,0.000404162431548956,0.00143305087504686,0.00104146933669806,0.391595206986555,0.00400469413038421,0.517429564418009,0.672839704996725,0.212985479959723,0.154787140081623,TRUE,TRUE
25,12.5,"hours",170958,0.0620826382861495,0.000404162431548956,0.00127523357548021,0.00104146933669806,0.388867224956763,0.00400469413038421,0.517465997190233,0.672756205847232,0.189553595254353,0.154806351490507,TRUE,TRUE
26,13,"hours",170913,0.0622540426986717,0.000404162431548956,0.00128768040425853,0.00104146933669806,0.386360875174575,0.00400469413038421,0.517429499626168,0.672676712030152,0.191426339165553,0.154824645787853,TRUE,TRUE
27,13.5,"hours",170869,0.0622682024516195,0.000404162431548956,0.00123308446415304,0.00104146933669806,0.384019294021542,0.00400469413038421,0.517390641874823,0.672594130936267,0.183332623262199,0.154843655154753,TRUE,TRUE
28,14,"hours",170825,0.0622407107940421,0.000404162431548956,0.00116971391091347,0.00104146933669806,0.381947864036118,0.00400469413038421,0.517375310157823,0.672511472450698,0.173932186859344,0.154862687011546,TRUE,TRUE
29,14.5,"hours",170782,0.0622508976255096,0.000404162431548956,0.00115387496240538,0.00104146933669806,0.379761734984556,0.00400469413038421,0.517334065987039,0.672425724572941,0.171598872594918,0.154882435135792,TRUE,TRUE
30,15,"hours",170739,0.0622526930103089,0.000404162431548956,0.00117264658154204,0.00104146933669806,0.377328548898163,0.00400469413038421,0.517292787434437,0.672339898067554,0.17441276130012,0.15490220641248,TRUE,TRUE
31,15.5,"hours",170696,0.0622515225354057,0.000404162431548956,0.00113723365133289,0.00104146933669806,0.375074802457845,0.00400469413038421,0.517224607385625,0.672253992725699,0.169167258750209,0.154922000905544,TRUE,TRUE
32,16,"hours",170653,0.062304223948491,0.000404162431548956,0.00128675906312914,0.00104146933669806,0.372645391481941,0.00400469413038421,0.517163801665015,0.672163864879867,0.191435322599366,0.154942773795821,TRUE,TRUE
33,16.5,"hours",170611,0.0623568646629318,0.000404162431548956,0.00133174487667054,0.00104146933669806,0.370364922069398,0.00400469413038421,0.51709394539094,0.672066939466736,0.198156582099878,0.154965119624012,TRUE,TRUE
34,17,"hours",170569,0.0623873475758052,0.000404162431548956,0.00132892027863662,0.00104146933669806,0.36820218826411,0.00400469413038421,0.517030063331423,0.671969925564256,0.197764844538351,0.15498749230831,TRUE,TRUE
35,17.5,"hours",170527,0.0623755153777146,0.000404162431548956,0.00124962709662646,0.00104146933669806,0.366068455519472,0.00400469413038421,0.516968071780883,0.671872822946939,0.185991612392566,0.155009891921214,TRUE,TRUE
36,18,"hours",170485,0.0624963083175369,0.000404162431548956,0.00134177118297285,0.00104146933669806,0.363907878178897,0.00400469413038421,0.516883884699625,0.671779797696655,0.199733779963823,0.155031357041246,TRUE,TRUE
37,18.5,"hours",170443,0.062446982354903,0.000404162431548956,0.00109788497472785,0.00104146933669806,0.362050084296703,0.00400469413038421,0.516786180202641,0.671677695777957,0.163454136057956,0.155054923402183,TRUE,TRUE
38,19,"hours",170401,0.0625861560843688,0.000404162431548956,0.0012156805784862,0.00104146933669806,0.360106298966134,0.00400469413038421,0.516652773489105,0.671552956196636,0.181025273921993,0.155083724535509,TRUE,TRUE
39,19.5,"hours",170359,0.0626084377382383,0.000404162431548956,0.00112164060437525,0.00104146933669806,0.357882616877204,0.00400469413038421,0.516544815176474,0.671428098128298,0.167052973728979,0.155112563743058,TRUE,TRUE
40,20,"hours",170317,0.0626678465320052,0.000404162431548956,0.00104475431582007,0.00104146933669806,0.355019009501802,0.00400469413038421,0.516467883557064,0.671297755258069,0.155632028803438,0.155142681252924,TRUE,TRUE
41,20.5,"hours",170275,0.0626722077121249,0.000404162431548956,0.0011187120202758,0.00104146933669806,0.352306306867595,0.00400469413038421,0.516401069671365,0.671167271778494,0.166681551278772,0.155172842969283,TRUE,TRUE
42,21,"hours",170233,0.0626406573608365,0.000404162431548956,0.000986174727448219,0.00104146933669806,0.34971881189333,0.00400469413038421,0.516404397928804,0.671036647228965,0.146962871777661,0.155203049043415,FALSE,TRUE
43,21.5,"hours",170193,0.0625641132815671,0.000404162431548956,0.000962487436218185,0.00104146933669806,0.346819186952626,0.00400469413038421,0.516389561807558,0.670922421841534,0.143457336479584,0.155229472558013,FALSE,TRUE
44,22,"hours",170153,0.0625333346213026,0.000404162431548956,0.00103302056225973,0.00104146933669806,0.343983547287357,0.00400469413038421,0.516398389619832,0.670808068030213,0.153996442722154,0.155255934794624,FALSE,TRUE
45,22.5,"hours",170113,0.0624983980201426,0.000404162431548956,0.00118889930256394,0.00104146933669806,0.340988967169869,0.00400469413038421,0.516397046043896,0.670693585340526,0.177264152893353,0.155282435893477,TRUE,TRUE
46,23,"hours",170073,0.0623533167951782,0.000404162431548956,0.00100492728251145,0.00104146933669806,0.33842623468868,0.00400469413038421,0.516395697283443,0.670578973314167,0.149859647036776,0.155308975995901,FALSE,TRUE
47,23.5,"hours",170033,0.0622926361347713,0.000404162431548956,0.00104669919557709,0.00104146933669806,0.336271655738638,0.00400469413038421,0.516357144206483,0.670464231488945,0.156115590723254,0.155335555244342,TRUE,TRUE
