"","date","P","Q"
"130",1958-02-09,4.48684200371739,3.57109666666667
"131",1958-02-10,0,3.34410916666667
"132",1958-02-11,0,3.120195
"133",1958-02-12,0,3.0120728125
"134",1958-02-13,0,3.0261946875
"135",1958-02-14,0,2.88947697916667
"136",1958-02-15,0,2.72825239583333
"137",1958-02-16,9.46981890884103,2.72520854166667
"138",1958-02-17,9.23577424028296,2.77277104166667
"139",1958-02-18,0,2.54567677083333
"140",1958-02-19,0,2.4351584375
"141",1958-02-20,0,2.29528020833333
"142",1958-02-21,0,2.21160729166667
"143",1958-02-22,1.8857749378599,2.30560145833333
"144",1958-02-23,4.56408856349025,2.297878125
"145",1958-02-24,0,2.21956145833333
"146",1958-02-25,16.6327179605609,2.29368541666667
"147",1958-02-26,0,2.2004884375
"148",1958-02-27,0,2.33865104166667
"149",1958-02-28,10.6391701483951,2.43979479166667
"150",1958-03-01,1.12866240678986,2.40274666666667
"151",1958-03-02,1.12866240678986,2.34715729166667
"152",1958-03-03,3.80103372319957,2.3262465625
"153",1958-03-04,2.81314607699973,2.38331729166667
"154",1958-03-05,0,2.32998354166667
"155",1958-03-06,0.5,2.42672333333333
"156",1958-03-07,0.8,2.558675
"157",1958-03-08,0,2.4747778125
"158",1958-03-09,0,2.710834375
"159",1958-03-10,0,4.89750072916667
"160",1958-03-11,0,7.65805614583333
"161",1958-03-12,0,8.79424479166667
"162",1958-03-13,0.385774937859905,6.472533125
"163",1958-03-14,10.527325877199,8.87380520833333
"164",1958-03-15,6.9086030070624,6.39667166666667
"165",1958-03-16,4.03840450779963,5.25741072916667
"166",1958-03-17,0,4.77185270833333
"167",1958-03-18,0,4.60841083333333
"168",1958-03-19,0,5.22054104166667
"169",1958-03-20,0,5.66077958333333
"170",1958-03-21,5.91356137275361,5.12252822916667
"171",1958-03-22,5.23921023057108,4.71356572916667
"172",1958-03-23,3.52971152691086,4.68607916666667
"173",1958-03-24,0,4.22220614583333
"174",1958-03-25,2.80852074426677,4.26026135416667
"175",1958-03-26,0,4.669241875
"176",1958-03-27,0,7.54959927083333
"177",1958-03-28,0,9.8078078125
"178",1958-03-29,0,14.1940341666667
"179",1958-03-30,0,19.4596460416667
"180",1958-03-31,6.21356137275361,22.3987945833333
"181",1958-04-01,0.425258430799893,13.4396883333333
"182",1958-04-02,3.3714893000317,12.7385494791667
"183",1958-04-03,0.8,10.781980625
"184",1958-04-04,0,19.5529627083333
"185",1958-04-05,0,37.7765060416667
"186",1958-04-06,26.651883727837,41.1195527083333
"187",1958-04-07,3.52971152691086,22.1649010416667
"188",1958-04-08,0,17.40131875
"189",1958-04-09,0,13.5181729166667
"190",1958-04-10,0,12.6769863541667
"191",1958-04-11,3.56528128602911,17.8947505208333
"192",1958-04-12,5.50463774218813,13.5014213541667
"193",1958-04-13,0,13.829519375
"194",1958-04-14,0.739576135190336,24.5727896875
"195",1958-04-15,0,51.0740285416667
"196",1958-04-16,0,107.244905520833
"197",1958-04-17,0,151.33565375
"198",1958-04-18,0,148.752011979167
"199",1958-04-19,0,120.33176296875
"200",1958-04-20,0.5,79.1581658333333
"201",1958-04-21,6.9210792365011,74.4220245833333
"202",1958-04-22,7.15652343558832,96.1904719791667
"203",1958-04-23,9.95652343558832,84.2798317708333
"204",1958-04-24,0,50.029359375
"205",1958-04-25,1.09752842993874,31.0253270833333
"206",1958-04-26,0,19.6617114583333
"207",1958-04-27,0,14.0996505208333
"208",1958-04-28,24.8814495433056,12.3080377083333
"209",1958-04-29,17.1687993735878,16.681308125
"210",1958-04-30,0.8,89.9255960416667
"211",1958-05-01,0,40.1706291666667
"212",1958-05-02,0.437821050045771,22.2522336458333
"213",1958-05-03,9.54498146546611,16.9629004166667
"214",1958-05-04,0,21.1424515625
"215",1958-05-05,0,14.7790885416667
"216",1958-05-06,3.6857749378599,11.740553125
"217",1958-05-07,7.51354359371288,13.7204622916667
"218",1958-05-08,16.092255959011,28.7318877083333
"219",1958-05-09,0.5,29.0699041666667
"220",1958-05-10,0,18.2161595833333
"221",1958-05-11,13.6280205497676,14.2668760416667
"222",1958-05-12,5.71354359371288,32.3402622916667
"223",1958-05-13,0,19.5863760416667
"224",1958-05-14,0,14.3741135416667
"225",1958-05-15,0,11.3386104166667
"226",1958-05-16,11.4820271679415,13.7505854166667
"227",1958-05-17,0,14.5204414583333
"228",1958-05-18,1.43782105004577,11.0980992708333
"229",1958-05-19,8.94698985678954,12.3903466666667
"230",1958-05-20,1.05154831108707,13.0091708333333
"231",1958-05-21,3.6419082588804,10.9469027083333
"232",1958-05-22,0,8.623203125
"233",1958-05-23,0,6.9572875
"234",1958-05-24,0,5.63678645833333
"235",1958-05-25,6.61388277968611,5.421598125
"236",1958-05-26,0,6.40555
"237",1958-05-27,0.5,5.22461770833333
"238",1958-05-28,7.71057544266636,4.6052903125
"239",1958-05-29,4.38536738661857,9.9598621875
"240",1958-05-30,0,6.96326416666667
"241",1958-05-31,0,5.04811302083333
"242",1958-06-01,19.5403505357883,9.33401447916667
"243",1958-06-02,13.383719293441,29.5649846875
"244",1958-06-03,0,19.64989875
"245",1958-06-04,0,10.3148747916667
"246",1958-06-05,2.06944886305938,7.51439583333333
"247",1958-06-06,0,5.98697572916667
"248",1958-06-07,0,4.56358479166667
"249",1958-06-08,0,3.77223677083333
"250",1958-06-09,0,3.32557520833333
"251",1958-06-10,11.5262761707764,2.72833145833333
"252",1958-06-11,0,5.99535
"253",1958-06-12,0.8,4.584684375
"254",1958-06-13,0,2.90919541666667
"255",1958-06-14,1.68788764619984,2.42218770833333
"256",1958-06-15,0,1.73681770833333
"257",1958-06-16,2.59273899285243,1.37974104166667
"258",1958-06-17,0,1.25386416666667
"259",1958-06-18,0,1.10049375
"260",1958-06-19,0,0.85455125
"261",1958-06-20,0.8,0.768752083333333
"262",1958-06-21,2.24162800246538,0.946889895833333
"263",1958-06-22,0.8,1.165645625
"264",1958-06-23,0,0.725015520833333
"265",1958-06-24,0,0.566195625
"266",1958-06-25,0,0.431894479166667
"267",1958-06-26,1.3,0.418971979166667
"268",1958-06-27,0.5,0.455482708333333
"269",1958-06-28,0,0.323881770833333
"270",1958-06-29,0,0.258863020833333
"271",1958-06-30,2.45428312714343,0.205091458333333
"272",1958-07-01,0,0.202044375
"273",1958-07-02,0,0.142897916666667
"274",1958-07-03,0,0.0945927083333333
"275",1958-07-04,0,0.0919010416666667
"276",1958-07-05,0,0.0910077083333333
"277",1958-07-06,1.5,0.09405
"278",1958-07-07,0,0.12480125
"279",1958-07-08,17.7043837283357,0.3024890625
"280",1958-07-09,0.5,0.7653075
"281",1958-07-10,0,0.2029009375
"282",1958-07-11,13.4683151492877,0.440082916666667
"283",1958-07-12,19.7132972400567,2.31248145833333
"284",1958-07-13,0.5,3.157035625
"285",1958-07-14,1.42525843079989,0.935148958333333
"286",1958-07-15,0.834365540724714,0.848376875
"287",1958-07-16,4.70444713602952,0.745629166666667
"288",1958-07-17,0,0.438466666666667
"289",1958-07-18,0,0.2394678125
"290",1958-07-19,21.3454541102738,2.78614510416667
"291",1958-07-20,1.18788764619984,2.98572135416667
"292",1958-07-21,0,1.117881875
"293",1958-07-22,0,0.48502875
"294",1958-07-23,1.01501179565082,0.276773645833333
"295",1958-07-24,0,0.240352291666667
"296",1958-07-25,1,0.155539791666667
"297",1958-07-26,0.8,0.1402771875
"298",1958-07-27,0.8,0.181523958333333
"299",1958-07-28,13.7878601801854,0.214022916666667
"300",1958-07-29,23.2308968085619,8.27546395833333
"301",1958-07-30,1,5.39186291666667
"302",1958-07-31,0,1.57121364583333
"303",1958-08-01,0,0.702478645833333
"304",1958-08-02,0,0.317075416666667
"305",1958-08-03,0,0.203836875
"306",1958-08-04,0,0.151567916666667
"307",1958-08-05,0,0.106571875
"308",1958-08-06,0,0.0966479166666667
"309",1958-08-07,0,0.0952041666666667
"310",1958-08-08,20.697897470357,0.3181921875
"311",1958-08-09,0.8,0.417173229166667
"312",1958-08-10,0.8,0.199487916666667
"313",1958-08-11,0,0.127483125
"314",1958-08-12,0,0.0864552083333333
"315",1958-08-13,0,0.0779733333333333
"316",1958-08-14,0,0.0731509375
"317",1958-08-15,0,0.0674870833333333
"318",1958-08-16,0,0.0676630208333334
"319",1958-08-17,11.3828784547761,0.0618396875
"320",1958-08-18,0,0.314686041666667
"321",1958-08-19,2,0.1644315625
"322",1958-08-20,0,0.217689583333333
"323",1958-08-21,3.34124294917532,0.2183984375
"324",1958-08-22,1.8,0.185267916666667
"325",1958-08-23,0,0.0488
"326",1958-08-24,2.9349810467075,0.0297127083333333
"327",1958-08-25,12.8281075514305,0.3590859375
"328",1958-08-26,0,0.2030215625
"329",1958-08-27,0,0.110217291666667
"330",1958-08-28,0,0.0759864583333333
"331",1958-08-29,0,0.0714520833333333
"332",1958-08-30,0,0.0588370833333333
"333",1958-08-31,0,0.0504604166666667
"334",1958-09-01,0,0.051665625
"335",1958-09-02,0,0.05729375
"336",1958-09-03,0,0.0551847916666667
"337",1958-09-04,0,0.0496963541666667
"338",1958-09-05,1.5,0.0576029166666667
"339",1958-09-06,0,0.0905767708333333
"340",1958-09-07,5.79890451513014,0.156362604166667
"341",1958-09-08,0,0.13535625
"342",1958-09-09,0,0.113904166666667
"343",1958-09-10,14.8864060940088,0.292774791666667
"344",1958-09-11,1.3,0.163035208333333
"345",1958-09-12,0,0.26135
"346",1958-09-13,0.5,0.2303009375
"347",1958-09-14,0,0.2737171875
"348",1958-09-15,0,0.144496875
"349",1958-09-16,4.32313259400659,0.123687916666667
"350",1958-09-17,8.66857530928485,0.194839479166667
"351",1958-09-18,21.7995446526011,1.29651604166667
"352",1958-09-19,0.8,0.403872916666667
"353",1958-09-20,0,0.195086458333333
"354",1958-09-21,16.8891700475451,0.1427975
"355",1958-09-22,20.4779119117322,7.30761291666667
"356",1958-09-23,0,1.518318125
"357",1958-09-24,0,0.399100833333333
"358",1958-09-25,0,0.224134270833333
"359",1958-09-26,0,0.165415625
"360",1958-09-27,15.0343655407247,0.222729583333333
"361",1958-09-28,0,0.7674265625
"362",1958-09-29,0,0.478625
"363",1958-09-30,0,0.317207291666667
"364",1958-10-01,14.9033324280857,1.02512395833333
"365",1958-10-02,0,1.62952135416667
"366",1958-10-03,0,0.796454479166667
"367",1958-10-04,0,0.525005208333333
"368",1958-10-05,2.78498820434918,0.409376666666667
"369",1958-10-06,0,0.374811770833333
"370",1958-10-07,0,0.377271875
"371",1958-10-08,0,0.376617708333333
"372",1958-10-09,0,0.398145520833333
"373",1958-10-10,10.0262581897646,0.406142291666667
"374",1958-10-11,2.42246344329383,1.72092229166667
"375",1958-10-12,0,1.133040625
"376",1958-10-13,0,0.734531458333333
"377",1958-10-14,0,0.79933
"378",1958-10-15,0,0.783825416666667
"379",1958-10-16,7.75853621136603,1.26313270833333
"380",1958-10-17,8.33840450779963,1.8857315625
"381",1958-10-18,0,2.03510625
