"","date","P","Q"
"1",1981-07-16,1,206.93287037037
"2",1981-07-17,4.74040974615553,214.837962962963
"3",1981-07-18,1,188.414351851852
"4",1981-07-19,4.74040974615553,172.002314814815
"5",1981-07-20,0,168.530092592593
"6",1981-07-21,0,148.101851851852
"7",1981-07-22,0.0648975634611166,146.828703703704
"8",1981-07-23,0.0648975634611166,146.168981481481
"9",1981-07-24,3.06489756346112,136.145833333333
"10",1981-07-25,0.935102436538883,125.300925925926
"11",1981-07-26,5.06489756346112,147.222222222222
"12",1981-07-27,1,143.946759259259
"13",1981-07-28,0,109.62962962963
"14",1981-07-29,0,111.331018518519
"15",1981-07-30,0,109.363425925926
"16",1981-07-31,3.4666524676828,128.738425925926
"17",1981-08-01,0,110.486111111111
"18",1981-08-02,0,107.465277777778
"19",1981-08-03,0.343405381983134,115.891203703704
"20",1981-08-04,0,109.62962962963
"21",1981-08-05,0,112.511574074074
"22",1981-08-06,0,115.37037037037
"23",1981-08-07,0.343405381983134,118.252314814815
"24",1981-08-08,1.93862644106474,121.099537037037
"25",1981-08-09,6.171087853267,123.981481481481
"26",1981-08-10,2.95029604795941,126.840277777778
"27",1981-08-11,0.656594618016866,129.722222222222
"28",1981-08-12,4.59616232611806,132.569444444444
"29",1981-08-13,0.656594618016866,135.451388888889
"30",1981-08-14,0,87.2453703703704
"31",1981-08-15,0.0929086020786653,101.898148148148
"32",1981-08-16,1.02199462286532,192.025462962963
"33",1981-08-17,0.464543010393326,157.152777777778
"34",1981-08-18,1.40531614627121,137.523148148148
"35",1981-08-19,0.686810763966269,130.115740740741
"36",1981-08-20,0.278725806235996,121.655092592593
"37",1981-08-21,7.06043229189881,137.256944444444
"38",1981-08-22,2.6840731225742,123.391203703704
"39",1981-08-23,3.38314194292086,105.798611111111
"40",1981-08-24,0,113.263888888889
"41",1981-08-25,0,100.324074074074
"42",1981-08-26,3.69280896026093,114.189814814815
"43",1981-08-27,2.37362152793254,115.787037037037
"44",1981-08-28,0.938626441064741,117.164351851852
"45",1981-08-29,1.51175356025357,124.444444444444
"46",1981-08-30,3.09604779008125,122.939814814815
"47",1981-08-31,3.43932257632056,98.125
"48",1981-09-01,1.18251603335315,126.087962962963
"49",1981-09-02,11.8596248562159,130.474537037037
"50",1981-09-03,5.46782948610095,128.773148148148
"51",1981-09-04,0,127.071759259259
"52",1981-09-05,7.9425681358025,125.358796296296
"53",1981-09-06,3.17200706198672,123.69212962963
"54",1981-09-07,0.656594618016866,121.990740740741
"55",1981-09-08,0.678031893452331,120.277777777778
"56",1981-09-09,1.34340538198313,118.576388888889
"57",1981-09-10,2.87543994141401,116.875
"58",1981-09-11,1,115.173611111111
"59",1981-09-12,0.464543010393326,113.460648148148
"60",1981-09-13,0,111.759259259259
"61",1981-09-14,0.656594618016866,110.05787037037
"62",1981-09-15,0.0929086020786653,108.37962962963
"63",1981-09-16,0,106.678240740741
"64",1981-09-17,0,104.976851851852
"65",1981-09-18,0,103.275462962963
"66",1981-09-19,0,100.196759259259
"67",1981-09-20,0.343405381983134,87.7662037037037
"68",1981-09-21,2.971311673203,93.5416666666667
"69",1981-09-22,0,109.62962962963
"70",1981-09-23,0,74.8263888888889
"71",1981-09-24,0.343405381983134,95.474537037037
"72",1981-09-25,0.0929086020786653,183.738425925926
"73",1981-09-26,0.343405381983134,64.3981481481482
"74",1981-09-27,0,33.8194444444444
"75",1981-09-28,0,72.2685185185185
"76",1981-09-29,0.591258016676577,59.4907407407407
"77",1981-09-30,0,97.6967592592593
"78",1981-10-01,0,54.9652777777778
"79",1981-10-02,0,NA
"80",1981-10-03,0.427606433845527,NA
"81",1981-10-04,0.133928098973422,NA
"82",1981-10-05,0.427606433845527,NA
"83",1981-10-06,3.54754810005946,NA
"84",1981-10-07,0.591258016676577,NA
"85",1981-10-08,0.267856197946845,NA
"86",1981-10-09,0.213803216922764,NA
"87",1981-10-10,1.18251603335315,NA
"88",1981-10-11,1.12470154284556,NA
"89",1981-10-12,2.36503206670631,NA
"90",1981-10-13,1.18251603335315,NA
"91",1981-10-14,2.33458301887418,NA
"92",1981-10-15,1.89016922448916,NA
"93",1981-10-16,0.339087548029486,NA
"94",1981-10-17,0.669640494867112,NA
"95",1981-10-18,0.133928098973422,NA
"96",1981-10-19,NA,NA
"97",1981-10-20,NA,NA
"98",1981-10-21,NA,NA
"99",1981-10-22,NA,NA
"100",1981-10-23,NA,NA
"101",1981-10-24,NA,NA
"102",1981-10-25,NA,NA
"103",1981-10-26,0,NA
"104",1981-10-27,0,NA
"105",1981-10-28,2.48747313909729,NA
"106",1981-10-29,6.25293260917081,NA
"107",1981-10-30,7.28788861523708,NA
"108",1981-10-31,1.28033871183972,NA
"109",1981-11-01,0,NA
"110",1981-11-02,0,NA
"111",1981-11-03,0,NA
"112",1981-11-04,0,NA
"113",1981-11-05,0,NA
"114",1981-11-06,0,NA
"115",1981-11-07,2.33458301887418,NA
"116",1981-11-08,0.790522716990288,NA
"117",1981-11-09,0.133928098973422,NA
"118",1981-11-10,0,NA
"119",1981-11-11,0,NA
"120",1981-11-12,0,NA
"121",1981-11-13,0,NA
"122",1981-11-14,2.68499376970712,NA
"123",1981-11-15,4.50866893190584,NA
"124",1981-11-16,0.213803216922764,NA
"125",1981-11-17,0,NA
"126",1981-11-18,11.2933389583331,NA
"127",1981-11-19,3.0785140859859,NA
"128",1981-11-20,1.57191882779352,NA
"129",1981-11-21,1.85856337668086,NA
"130",1981-11-22,8.5607754306512,NA
"131",1981-11-23,6.80971474256196,NA
